"block","agegrp","sex","initial_status","to_Active_Noninjection","to_Active_Injection","to_Nonactive_Noninjection","to_Nonactive_Injection"
"No_Treatment","10_11","Male","Active_Noninjection",0.998111656492544,0.00101322381511323,0.000875119692342452,0
"No_Treatment","10_11","Male","Active_Injection",0.000787088448962369,0.99845841391339,0,0.000754497637647829
"No_Treatment","10_11","Male","Nonactive_Noninjection",0.00303375158567944,0.000181164914783179,0.996785083499537,0
"No_Treatment","10_11","Male","Nonactive_Injection",0.000256239901630872,0.00305756061029979,0,0.996686199488069
"No_Treatment","10_11","Female","Active_Noninjection",0.998111656492544,0.00101322381511323,0.000875119692342452,0
"No_Treatment","10_11","Female","Active_Injection",0.000787088448962369,0.99845841391339,0,0.000754497637647829
"No_Treatment","10_11","Female","Nonactive_Noninjection",0.00303375158567944,0.000181164914783179,0.996785083499537,0
"No_Treatment","10_11","Female","Nonactive_Injection",0.000256239901630872,0.00305756061029979,0,0.996686199488069
"No_Treatment","12_13","Male","Active_Noninjection",0.998111656492544,0.00101322381511323,0.000875119692342452,0
"No_Treatment","12_13","Male","Active_Injection",0.000787088448962369,0.99845841391339,0,0.000754497637647829
"No_Treatment","12_13","Male","Nonactive_Noninjection",0.00303375158567944,0.000181164914783179,0.996785083499537,0
"No_Treatment","12_13","Male","Nonactive_Injection",0.000256239901630872,0.00305756061029979,0,0.996686199488069
"No_Treatment","12_13","Female","Active_Noninjection",0.998111656492544,0.00101322381511323,0.000875119692342452,0
"No_Treatment","12_13","Female","Active_Injection",0.000787088448962369,0.99845841391339,0,0.000754497637647829
"No_Treatment","12_13","Female","Nonactive_Noninjection",0.00303375158567944,0.000181164914783179,0.996785083499537,0
"No_Treatment","12_13","Female","Nonactive_Injection",0.000256239901630872,0.00305756061029979,0,0.996686199488069
"No_Treatment","14_15","Male","Active_Noninjection",0.998111656492544,0.00101322381511323,0.000875119692342452,0
"No_Treatment","14_15","Male","Active_Injection",0.000787088448962369,0.99845841391339,0,0.000754497637647829
"No_Treatment","14_15","Male","Nonactive_Noninjection",0.00303375158567944,0.000181164914783179,0.996785083499537,0
"No_Treatment","14_15","Male","Nonactive_Injection",0.000256239901630872,0.00305756061029979,0,0.996686199488069
"No_Treatment","14_15","Female","Active_Noninjection",0.998111656492544,0.00101322381511323,0.000875119692342452,0
"No_Treatment","14_15","Female","Active_Injection",0.000787088448962369,0.99845841391339,0,0.000754497637647829
"No_Treatment","14_15","Female","Nonactive_Noninjection",0.00303375158567944,0.000181164914783179,0.996785083499537,0
"No_Treatment","14_15","Female","Nonactive_Injection",0.000256239901630872,0.00305756061029979,0,0.996686199488069
"No_Treatment","16_17","Male","Active_Noninjection",0.998111656492544,0.00101322381511323,0.000875119692342452,0
"No_Treatment","16_17","Male","Active_Injection",0.000787088448962369,0.99845841391339,0,0.000754497637647829
"No_Treatment","16_17","Male","Nonactive_Noninjection",0.00303375158567944,0.000181164914783179,0.996785083499537,0
"No_Treatment","16_17","Male","Nonactive_Injection",0.000256239901630872,0.00305756061029979,0,0.996686199488069
"No_Treatment","16_17","Female","Active_Noninjection",0.998111656492544,0.00101322381511323,0.000875119692342452,0
"No_Treatment","16_17","Female","Active_Injection",0.000787088448962369,0.99845841391339,0,0.000754497637647829
"No_Treatment","16_17","Female","Nonactive_Noninjection",0.00303375158567944,0.000181164914783179,0.996785083499537,0
"No_Treatment","16_17","Female","Nonactive_Injection",0.000256239901630872,0.00305756061029979,0,0.996686199488069
"No_Treatment","18_19","Male","Active_Noninjection",0.998111656492544,0.00101322381511323,0.000875119692342452,0
"No_Treatment","18_19","Male","Active_Injection",0.000787088448962369,0.99845841391339,0,0.000754497637647829
"No_Treatment","18_19","Male","Nonactive_Noninjection",0.00303375158567944,0.000181164914783179,0.996785083499537,0
"No_Treatment","18_19","Male","Nonactive_Injection",0.000256239901630872,0.00305756061029979,0,0.996686199488069
"No_Treatment","18_19","Female","Active_Noninjection",0.998111656492544,0.00101322381511323,0.000875119692342452,0
"No_Treatment","18_19","Female","Active_Injection",0.000787088448962369,0.99845841391339,0,0.000754497637647829
"No_Treatment","18_19","Female","Nonactive_Noninjection",0.00303375158567944,0.000181164914783179,0.996785083499537,0
"No_Treatment","18_19","Female","Nonactive_Injection",0.000256239901630872,0.00305756061029979,0,0.996686199488069
"No_Treatment","20_21","Male","Active_Noninjection",0.998568526098732,0.000690924992568227,0.000740548908699898,0
"No_Treatment","20_21","Male","Active_Injection",0.000485607334610506,0.999048755630535,0,0.000465637034855004
"No_Treatment","20_21","Male","Nonactive_Noninjection",0.0034788329360184,0.000163717611636561,0.996357449452345,0
"No_Treatment","20_21","Male","Nonactive_Injection",0.00024970683960932,0.00313620649044652,0,0.996614086669944
"No_Treatment","20_21","Female","Active_Noninjection",0.998568526098732,0.000690924992568227,0.000740548908699898,0
"No_Treatment","20_21","Female","Active_Injection",0.000485607334610506,0.999048755630535,0,0.000465637034855004
"No_Treatment","20_21","Female","Nonactive_Noninjection",0.0034788329360184,0.000163717611636561,0.996357449452345,0
"No_Treatment","20_21","Female","Nonactive_Injection",0.00024970683960932,0.00313620649044652,0,0.996614086669944
"No_Treatment","22_23","Male","Active_Noninjection",0.998568526098732,0.000690924992568227,0.000740548908699898,0
"No_Treatment","22_23","Male","Active_Injection",0.000485607334610506,0.999048755630535,0,0.000465637034855004
"No_Treatment","22_23","Male","Nonactive_Noninjection",0.0034788329360184,0.000163717611636561,0.996357449452345,0
"No_Treatment","22_23","Male","Nonactive_Injection",0.00024970683960932,0.00313620649044652,0,0.996614086669944
"No_Treatment","22_23","Female","Active_Noninjection",0.998568526098732,0.000690924992568227,0.000740548908699898,0
"No_Treatment","22_23","Female","Active_Injection",0.000485607334610506,0.999048755630535,0,0.000465637034855004
"No_Treatment","22_23","Female","Nonactive_Noninjection",0.0034788329360184,0.000163717611636561,0.996357449452345,0
"No_Treatment","22_23","Female","Nonactive_Injection",0.00024970683960932,0.00313620649044652,0,0.996614086669944
"No_Treatment","24_25","Male","Active_Noninjection",0.998492688905542,0.000750953182660742,0.000756357911797166,0
"No_Treatment","24_25","Male","Active_Injection",0.000554450362152897,0.998957719907283,0,0.000487829730564788
"No_Treatment","24_25","Male","Nonactive_Noninjection",0.00315277850433984,0.000161875844101734,0.996685345651559,0
"No_Treatment","24_25","Male","Nonactive_Injection",0.00021789653559841,0.00309462517387756,0,0.996687478290524
"No_Treatment","24_25","Female","Active_Noninjection",0.998492688905542,0.000750953182660742,0.000756357911797166,0
"No_Treatment","24_25","Female","Active_Injection",0.000554450362152897,0.998957719907283,0,0.000487829730564788
"No_Treatment","24_25","Female","Nonactive_Noninjection",0.00315277850433984,0.000161875844101734,0.996685345651559,0
"No_Treatment","24_25","Female","Nonactive_Injection",0.00021789653559841,0.00309462517387756,0,0.996687478290524
"No_Treatment","26_27","Male","Active_Noninjection",0.998416851712352,0.000810981372753258,0.000772166914894433,0
"No_Treatment","26_27","Male","Active_Injection",0.000623293389695288,0.99886668418403,0,0.000510022426274572
"No_Treatment","26_27","Male","Nonactive_Noninjection",0.00282672407266129,0.000160034076566906,0.997013241850772,0
"No_Treatment","26_27","Male","Nonactive_Injection",0.0001860862315875,0.0030530438573086,0,0.996760869911104
"No_Treatment","26_27","Female","Active_Noninjection",0.998416851712352,0.000810981372753258,0.000772166914894433,0
"No_Treatment","26_27","Female","Active_Injection",0.000623293389695288,0.99886668418403,0,0.000510022426274572
"No_Treatment","26_27","Female","Nonactive_Noninjection",0.00282672407266129,0.000160034076566906,0.997013241850772,0
"No_Treatment","26_27","Female","Nonactive_Injection",0.0001860862315875,0.0030530438573086,0,0.996760869911104
"No_Treatment","28_29","Male","Active_Noninjection",0.998416851712352,0.000810981372753258,0.000772166914894433,0
"No_Treatment","28_29","Male","Active_Injection",0.000623293389695288,0.99886668418403,0,0.000510022426274572
"No_Treatment","28_29","Male","Nonactive_Noninjection",0.00282672407266129,0.000160034076566906,0.997013241850772,0
"No_Treatment","28_29","Male","Nonactive_Injection",0.0001860862315875,0.0030530438573086,0,0.996760869911104
"No_Treatment","28_29","Female","Active_Noninjection",0.998416851712352,0.000810981372753258,0.000772166914894433,0
"No_Treatment","28_29","Female","Active_Injection",0.000623293389695288,0.99886668418403,0,0.000510022426274572
"No_Treatment","28_29","Female","Nonactive_Noninjection",0.00282672407266129,0.000160034076566906,0.997013241850772,0
"No_Treatment","28_29","Female","Nonactive_Injection",0.0001860862315875,0.0030530438573086,0,0.996760869911104
"No_Treatment","30_31","Male","Active_Noninjection",0.998416851712352,0.000810981372753258,0.000772166914894433,0
"No_Treatment","30_31","Male","Active_Injection",0.000623293389695288,0.99886668418403,0,0.000510022426274572
"No_Treatment","30_31","Male","Nonactive_Noninjection",0.00282672407266129,0.000160034076566906,0.997013241850772,0
"No_Treatment","30_31","Male","Nonactive_Injection",0.0001860862315875,0.0030530438573086,0,0.996760869911104
"No_Treatment","30_31","Female","Active_Noninjection",0.998416851712352,0.000810981372753258,0.000772166914894433,0
"No_Treatment","30_31","Female","Active_Injection",0.000623293389695288,0.99886668418403,0,0.000510022426274572
"No_Treatment","30_31","Female","Nonactive_Noninjection",0.00282672407266129,0.000160034076566906,0.997013241850772,0
"No_Treatment","30_31","Female","Nonactive_Injection",0.0001860862315875,0.0030530438573086,0,0.996760869911104
"No_Treatment","32_33","Male","Active_Noninjection",0.998416851712352,0.000810981372753258,0.000772166914894433,0
"No_Treatment","32_33","Male","Active_Injection",0.000623293389695288,0.99886668418403,0,0.000510022426274572
"No_Treatment","32_33","Male","Nonactive_Noninjection",0.00282672407266129,0.000160034076566906,0.997013241850772,0
"No_Treatment","32_33","Male","Nonactive_Injection",0.0001860862315875,0.0030530438573086,0,0.996760869911104
"No_Treatment","32_33","Female","Active_Noninjection",0.998416851712352,0.000810981372753258,0.000772166914894433,0
"No_Treatment","32_33","Female","Active_Injection",0.000623293389695288,0.99886668418403,0,0.000510022426274572
"No_Treatment","32_33","Female","Nonactive_Noninjection",0.00282672407266129,0.000160034076566906,0.997013241850772,0
"No_Treatment","32_33","Female","Nonactive_Injection",0.0001860862315875,0.0030530438573086,0,0.996760869911104
"No_Treatment","34_35","Male","Active_Noninjection",0.998416851712352,0.000810981372753258,0.000772166914894433,0
"No_Treatment","34_35","Male","Active_Injection",0.000623293389695288,0.99886668418403,0,0.000510022426274572
"No_Treatment","34_35","Male","Nonactive_Noninjection",0.00282672407266129,0.000160034076566906,0.997013241850772,0
"No_Treatment","34_35","Male","Nonactive_Injection",0.0001860862315875,0.0030530438573086,0,0.996760869911104
"No_Treatment","34_35","Female","Active_Noninjection",0.998416851712352,0.000810981372753258,0.000772166914894433,0
