,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.00018672400375933,0.000377443217102902,5.50066883681751e-05,0.00011113168834801,0.00121784045327275,0.00246992476186738,7.5767702599001e-05,0.000153382073362676,0.00121784045327275,0.00246992476186738,7.5767702599001e-05,0.000153382073362676,0.00484335694398864,0.00980406339416456,0.000367828360480979,0.000744234007723607,0.00853592780023412,0.0172683595863849,0.000575016454757859,0.00116299363597493,0.00853592780023412,0.0172683595863849,0.000575016454757859,0.00116299363597493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.000343834776855167,0.000696421822666383,0.000101357890386231,0.000205115609110926,0.00223351685546364,0.00454114798782574,0.000139242020389358,0.000282609933209041,0.00223351685546364,0.00454114798782574,0.000139242020389358,0.000282609933209041,0.00887887545031238,0.0180119904005599,0.000675755491682311,0.00137052244444816,0.0156414947486016,0.031701455118084,0.00105605595346496,0.00214053479498032,0.0156414947486016,0.031701455118084,0.00105605595346496,0.00214053479498032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.00047585865337429,0.000965754583230569,0.000140377664860453,0.000284544942129371,0.00308669381473325,0.00629092672420562,0.00019345735534386,0.000393649360039613,0.00308669381473325,0.00629092672420562,0.00019345735534386,0.000393649360039613,0.0122444187619161,0.0248924639138471,0.000934604360688956,0.0018999560656263,0.0215554976484322,0.0437668014707687,0.00145946389567375,0.00296452800908913,0.0215554976484322,0.0437668014707687,0.00145946389567375,0.00296452800908913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.000586649873793579,0.00119297027790113,0.000173188838309054,0.000351623164666254,0.00380882619778812,0.00778080747933531,0.000240646853269128,0.000490907048999162,0.00380882619778812,0.00778080747933531,0.000240646853269128,0.000490907048999162,0.0150541518761611,0.0306687123375795,0.00115308401201673,0.00234954961973975,0.02647726195061,0.0538557046907822,0.00179856121908733,0.00366103418826426,0.02647726195061,0.0538557046907822,0.00179856121908733,0.00366103418826426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.000679486478148717,0.00138448774411189,0.000200743737645876,0.000408222897833332,0.00442490020907976,0.00905982777673183,0.000282459840628322,0.000577640076707138,0.00442490020907976,0.00905982777673183,0.000282459840628322,0.000577640076707138,0.0174026724625685,0.0355261899044511,0.00133824286060237,0.00273309637629611,0.0305731392429541,0.0622954894518867,0.00208425499950325,0.00425142901301537,0.0305731392429541,0.0622954894518867,0.00208425499950325,0.00425142901301537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.000757153265571516,0.00154577276957935,0.000223850042287342,0.000455935516090717,0.0049547895698056,0.0101670776636307,0.000320115263741363,0.000656252539546109,0.0049547895698056,0.0101670776636307,0.000320115263741363,0.000656252539546109,0.0193683663654669,0.039618930157008,0.00149580918264242,0.00306182075742653,0.0339818676381109,0.0693597333688303,0.00232550573373135,0.0047533009800893,0.0339818676381109,0.0693597333688303,0.00232550573373135,0.0047533009800893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.000822013487272529,0.00168147438868579,0.00024319265211701,0.000496113191738967,0.00541432216645546,0.0111337467936035,0.00035451294155592,0.000728514380627538,0.00541432216645546,0.0111337467936035,0.00035451294155592,0.000728514380627538,0.0210161732622284,0.0430748358376178,0.00163045366695382,0.00334488630711984,0.0368190575512396,0.0752768961559849,0.00252969372552423,0.00518116022215605,0.0368190575512396,0.0752768961559849,0.00252969372552423,0.00518116022215605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.00087607068401186,0.00179554292103525,0.00025935223752877,0.000529904626996413,0.00581612267639856,0.0119847563947627,0.000386315674092949,0.000795724526008106,0.00581612267639856,0.0119847563947627,0.000386315674092949,0.000795724526008106,0.0223998811614361,0.0460000918930816,0.00174599541109485,0.00358979605090078,0.0391809664597154,0.080237609994473,0.00270291090654689,0.00554700470914905,0.0391809664597154,0.080237609994473,0.00270291090654689,0.00554700470914905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.000921021904035417,0.00189133189981589,0.000272820994875073,0.000558285461111851,0.00617027919507508,0.0127400568114419,0.000416010458555413,0.000858833106606626,0.00617027919507508,0.0127400568114419,0.000416010458555413,0.000858833106606626,0.0235640341591504,0.0484828461336041,0.00184556532962653,0.00380271061760028,0.0411476785107622,0.0844008349170336,0.00285019555430684,0.00586077609958622,0.0411476785107622,0.0844008349170336,0.00285019555430684,0.00586077609958622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
