,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.159944975039649,0.323312186558618,0.290464112672518,0.586833496133159,0.414583544383243,0.840824559065277,0.159381473845559,0.322647514382377,0.414583544383243,0.840824559065277,0.159381473845559,0.322647514382377,1.54443653866574,3.12629316989247,0.724885527163893,1.46667445739253,2.5595649213369,5.17805310456474,1.06577371748687,2.15556970686782,2.5595649213369,5.17805310456474,1.06577371748687,2.15556970686782,2.24857636741259,4.5484997676341,1.02513013878746,2.0726990468808,2.24857636741259,4.5484997676341,1.02513013878746,2.0726990468808,2.39753875270934,4.84983530711758,1.13959616186453,2.30446082349826,2.54650572620658,5.15118012805743,1.25417184012265,2.53644462262332,2.54650572620658,5.15118012805743,1.25417184012265,2.53644462262332,2.42307222750422,4.8973683100689,1.41413893604332,2.8583378229322,2.42307222750422,4.8973683100689,1.41413893604332,2.8583378229322,2.24471710907791,4.5373068726188,1.37292430113392,2.7745945302475,2.06618927248202,4.17689675090701,1.3316564253384,2.69074307035951,2.06618927248202,4.17689675090701,1.3316564253384,2.69074307035951,2.09293634014211,4.23072104633934,1.34326711816139,2.71410820094536,2.09293634014211,4.23072104633934,1.34326711816139,2.71410820094536,1.61367526140673,3.2625073442868,0.799351970092008,1.61585845724072,1.17257638689164,2.37108204532687,0.28677985131291,0.579986743264269,1.17257638689164,2.37108204532687,0.28677985131291,0.579986743264269,1.06179330072324,2.14766981987542,0.265102841635697,0.536352130080076,1.06179330072324,2.14766981987542,0.265102841635697,0.536352130080076,0.935153340200258,1.89136693173863,0.235640458988977,0.476786966239402,0.808379771035596,1.63479363770182,0.206169143905769,0.417203743351431,0.808379771035596,1.63479363770182,0.206169143905769,0.417203743351431,0.596692953202908,1.20708112287834,0.157517960588363,0.318499385090576,0.596692953202908,1.20708112287834,0.157517960588363,0.318499385090576,0.522767732551392,1.05747198443382,0.143826216974303,0.290934418444186,0.449032257986198,0.9082468539434,0.130158578537699,0.263417979484408,0.449032257986198,0.9082468539434,0.130158578537699,0.263417979484408,0.322427405199684,0.652965604686409,0.108325646133523,0.218958617127522,0.322427405199684,0.652965604686409,0.108325646133523,0.218958617127522,0.250474656789127,0.507144395874595,0.091102106256147,0.184222738652235,0.178633476823479,0.361549294989029,0.0738584358438771,0.149446261231807,0.178633476823479,0.361549294989029,0.0738584358438771,0.149446261231807,0.0594802532336,0.120127572856819,0.0322578738044225,0.0651923945366588,0.0594802532336,0.120127572856819,0.0322578738044225,0.0651923945366588,0.0353405505960495,0.0711445637098923,0.0206109240632212,0.0415558867924947,0.011200847958499,0.0221615545629653,0.00896397432201994,0.0179193790483305,0.011200847958499,0.0221615545629653,0.00896397432201994,0.0179193790483305
2,0.158762496097178,0.321544204774328,0.288693972535678,0.58411829498248,0.411554069402132,0.836360764789339,0.160117433817338,0.324865530832844,0.411554069402132,0.836360764789339,0.160117433817338,0.324865530832844,1.52517162279991,3.09293492794276,0.719883739420159,1.45961921506277,2.5238107352407,5.11354486966776,1.05651987724576,2.141008335528,2.5238107352407,5.11354486966776,1.05651987724576,2.141008335528,2.23175958624283,4.52126033113529,1.01696590293333,2.060113294521,2.23175958624283,4.52126033113529,1.01696590293333,2.060113294521,2.37820861834588,4.81795926873699,1.12995407377592,2.28931992308397,2.52466423282551,5.11466415545488,1.24315755570293,2.51895724080306,2.52466423282551,5.11466415545488,1.24315755570293,2.51895724080306,2.40366652392338,4.86294959107047,1.40307285230562,2.83924294927352,2.40366652392338,4.86294959107047,1.40307285230562,2.83924294927352,2.22785020398862,4.50743602765447,1.36291305476461,2.75742671657116,2.05170437268577,4.15129108865569,1.32265114789866,2.67540974840205,2.05170437268577,4.15129108865569,1.32265114789866,2.67540974840205,2.07875947426483,4.2050281191789,1.33460496349868,2.69912135000866,2.07875947426483,4.2050281191789,1.33460496349868,2.69912135000866,1.60253108791218,3.24360821385738,0.793993014675432,1.60750885860131,1.16430623731188,2.35797898394633,0.284779760942402,0.577187027069929,1.16430623731188,2.35797898394633,0.284779760942402,0.577187027069929,1.05342471809113,2.13331194261736,0.263389122997339,0.533907142118083,1.05342471809113,2.13331194261736,0.263389122997339,0.533907142118083,0.927989538108894,1.87876078151843,0.234094911466045,0.474474905561199,0.802324654407119,1.62384731027925,0.204790876217208,0.415046353072808,0.802324654407119,1.62384731027925,0.204790876217208,0.415046353072808,0.592021175362913,1.19766886824246,0.156174314396602,0.316028640889714,0.592021175362913,1.19766886824246,0.156174314396602,0.316028640889714,0.517762825362666,1.04670178741916,0.142407438627078,0.28810321004183,0.443947732289973,0.8968259284591,0.128700409094762,0.260333708195305,0.443947732289973,0.8968259284591,0.128700409094762,0.260333708195305,0.3167969374225,0.63919723850848,0.106817260810721,0.21527702874909,0.3167969374225,0.63919723850848,0.106817260810721,0.21527702874909,0.245389770477066,0.493494656935994,0.0896661334118692,0.18013811692242,0.174501244021945,0.349724496527483,0.0725585867170443,0.145335423008259,0.174501244021945,0.349724496527483,0.0725585867170443,0.145335423008259,0.0581053092000718,0.116193311017535,0.0316899897691326,0.0633984904801569,0.0581053092000718,0.116193311017535,0.0316899897691326,0.0633984904801569,0.0345240358663982,0.0688155535953687,0.0202480808008734,0.0404137518498039,0.0109427625327247,0.0214377961732025,0.00880617183261417,0.0174290132194509,0.0109427625327247,0.0214377961732025,0.00880617183261417,0.0174290132194509
3,0.15763715421234,0.319881894381229,0.287006701407079,0.581556943568368,0.410891123365546,0.836613298923587,0.162621148466313,0.33069095291804,0.410891123365546,0.836613298923587,0.162621148466313,0.33069095291804,1.51004772918477,3.06774897157756,0.717443057514369,1.45771504748271,2.49389146839356,5.06051398954301,1.05024205260375,2.13238285423722,2.49389146839356,5.06051398954301,1.05024205260375,2.13238285423722,2.22050469163393,4.50503406611928,1.01167649997649,2.05324292826418,2.22050469163393,4.50503406611928,1.01167649997649,2.05324292826418,2.36380132094431,4.79581613413759,1.12272367891924,2.27895577535475,2.50710653525231,5.08660116910409,1.23408867630585,2.50530261841031,2.50710653525231,5.08660116910409,1.23408867630585,2.50530261841031,2.38732736701038,4.83464299259004,1.39386355108047,2.82385645265935,2.38732736701038,4.83464299259004,1.39386355108047,2.82385645265935,2.2138825671793,4.48334981355643,1.35462172757071,2.74369655847649,2.03995641717146,4.13115102582064,1.3152309834465,2.66324703018965,2.03995641717146,4.13115102582064,1.3152309834465,2.66324703018965,2.06692805613702,4.18402624618838,1.32738128347383,2.68701667430588,2.06692805613702,4.18402624618838,1.32738128347383,2.68701667430588,1.5930356088819,3.22798433384488,0.789368475607821,1.60061171979741,1.15710597322455,2.34698480241143,0.282996455892,0.574808134747245,1.15710597322455,2.34698480241143,0.282996455892,0.574808134747245,1.04563210381256,2.12007297468937,0.261766641129932,0.531630207809725,1.04563210381256,2.12007297468937,0.261766641129932,0.531630207809725,0.921216986076916,1.86690948814078,0.232611675941613,0.472275726581464,0.796478801855383,1.61329534059894,0.203446076907696,0.412946629968364,0.796478801855383,1.61329534059894,0.203446076907696,0.412946629968364,0.587446405435081,1.18845185390133,0.154861664853114,0.313616739459588,0.587446405435081,1.18845185390133,0.154861664853114,0.313616739459588,0.512856544720979,1.03614653127016,0.141018959110506,0.285332843608604,0.438960328338219,0.885633470506614,0.12727146960655,0.257311966398636,0.438960328338219,0.885633470506614,0.12727146960655,0.257311966398636,0.311301992726607,0.625803073336731,0.105341448966361,0.211684078371363,0.311301992726607,0.625803073336731,0.105341448966361,0.211684078371363,0.240438149731133,0.480287303849348,0.0882618438616741,0.176167195484555,0.170486835421823,0.338348280358539,0.0712883502908996,0.14135681366576,0.170486835421823,0.338348280358539,0.0712883502908996,0.14135681366576,0.056770202700318,0.112404640188606,0.0311348942285085,0.0616617182356865,0.056770202700318,0.112404640188606,0.0311348942285085,0.0616617182356865,0.0337314964220128,0.0665727137948786,0.019893435164203,0.0393086262320593,0.0106927901437075,0.0207407874011512,0.0086519760998974,0.0169555342284321,0.0106927901437075,0.0207407874011512,0.0086519760998974,0.0169555342284321
4,0.156573989521984,0.318336517281166,0.285397463620837,0.579140488862333,0.412005339963855,0.840428674621052,0.166369802226346,0.339075521897635,0.412005339963855,0.840428674621052,0.166369802226346,0.339075521897635,1.49832286684321,3.0492830881923,0.716879283164217,1.45959354803511,2.46894435579373,5.01727086663826,1.0461893100312,2.12819389622625,2.46894435579373,5.01727086663826,1.0461893100312,2.12819389622625,2.21338076972136,4.49698576109878,1.00850345267977,2.05058089319346,2.21338076972136,4.49698576109878,1.00850345267977,2.05058089319346,2.35309258736153,4.78097755445015,1.11729694250139,2.27215967482981,2.49281504096546,5.06496982515094,1.22650677792689,2.49456873827032,2.49281504096546,5.06496982515094,1.22650677792689,2.49456873827032,2.37334982041831,4.81105026040672,1.38607279590857,2.81130995085798,2.37334982041831,4.81105026040672,1.38607279590857,2.81130995085798,2.20213288359668,4.46369795494091,1.34764056333492,2.73259168614585,2.03028844530803,4.11517583088057,1.309014732848,2.6534987916606,2.03028844530803,4.11517583088057,1.309014732848,2.6534987916606,2.05689037134258,4.16661839038306,1.32125259908723,2.67710979701725,2.05689037134258,4.16661839038306,1.32125259908723,2.67710979701725,1.58480841596326,3.21487903464516,0.785311007377909,1.59483478895332,1.15073546572463,2.33762107755628,0.281384041380573,0.572759324151091,1.15073546572463,2.33762107755628,0.281384041380573,0.572759324151091,1.03831587180222,2.1077555580509,0.260221901441873,0.529495464656364,1.03831587180222,2.1077555580509,0.260221901441873,0.529495464656364,0.914778088701534,1.85569982462039,0.231184190409138,0.470177083469637,0.790827123095191,1.60311002343463,0.202135147429072,0.410905854003347,0.790827123095191,1.60311002343463,0.202135147429072,0.410905854003347,0.582974538314437,1.17944301821538,0.153581489900152,0.311266612888453,0.582974538314437,1.17944301821538,0.153581489900152,0.311266612888453,0.508059706895227,1.02582892645379,0.139663490865425,0.282628845440288,0.43408472063086,0.874699671613462,0.125875582496719,0.254360608994444,0.43408472063086,0.874699671613462,0.125875582496719,0.254360608994444,0.305960158960561,0.612815666758254,0.10390176258359,0.208185721382914,0.305960158960561,0.612815666758254,0.10390176258359,0.208185721382914,0.23563339500123,0.467541714391283,0.086891802923322,0.17231286106845,0.166599695653396,0.327427570226253,0.0700494661006254,0.137510554845139,0.166599695653396,0.327427570226253,0.0700494661006254,0.137510554845139,0.0554778863157186,0.108765182650548,0.0305933963111864,0.0599823610096108,0.0554778863157186,0.108765182650548,0.0305933963111864,0.0599823610096108,0.0329645954583499,0.0644181946707576,0.0195474985637748,0.0382404806861789,0.0104513046009812,0.0200712066909676,0.00850160081636319,0.0164986003627469,0.0104513046009812,0.0200712066909676,0.00850160081636319,0.0164986003627469
5,0.155574537263656,0.316911887253766,0.283861947039684,0.576860985338318,0.414437587931973,0.846894731023754,0.170979082478281,0.349237677888824,0.414437587931973,0.846894731023754,0.170979082478281,0.349237677888824,1.48938283509599,3.03631882972854,0.717686303003225,1.46423059384528,2.44822056821143,4.98233354845834,1.04380289098661,2.12731627596837,2.44822056821143,4.98233354845834,1.04380289098661,2.12731627596837,2.20931178310654,4.49496683213856,1.00688534333339,2.05100211386802,2.20931178310654,4.49496683213856,1.00688534333339,2.05100211386802,2.34516071037209,4.7716007802807,1.11322278091598,2.26802714508748,2.48102240309443,5.04823329813333,1.22007056307527,2.48607060047374,2.48102240309443,5.04823329813333,1.22007056307527,2.48607060047374,2.36120663792695,4.79110881549878,1.37937459508,2.80094620557955,2.36120663792695,4.79110881549878,1.37937459508,2.80094620557955,2.19209145289582,4.44745376522488,1.34166508302845,2.72349772285374,2.02220877656983,4.10237575043887,1.303719458894,2.64559363455377,2.02220877656983,4.10237575043887,1.303719458894,2.64559363455377,2.04823350368978,4.15197006331563,1.31596379974655,2.66888386875609,2.04823350368978,4.15197006331563,1.31596379974655,2.66888386875609,1.57756486761176,3.20371751581082,0.781695909877267,1.58992682738343,1.14501512297098,2.32952492179635,0.279908178675719,0.570971868103013,1.14501512297098,2.32952492179635,0.279908178675719,0.570971868103013,1.03140124561022,2.09620889832102,0.258744725291013,0.527483066491991,1.03140124561022,2.09620889832102,0.258744725291013,0.527483066491991,0.908629228262105,1.84504442904789,0.229807438782679,0.468169312602075,0.785357496323908,1.59326836178446,0.200858253004938,0.408924615708257,0.785357496323908,1.59326836178446,0.200858253004938,0.408924615708257,0.578609538357936,1.17065059053752,0.152334753335055,0.308980059663983,0.578609538357936,1.17065059053752,0.152334753335055,0.308980059663983,0.503379789330108,1.01576385510492,0.138342857560316,0.279994779325776,0.429331108002345,0.86404436357994,0.12451533846662,0.251484758504949,0.429331108002345,0.86404436357994,0.12451533846662,0.251484758504949,0.300782945660606,0.600253938974946,0.102500483182611,0.20478533006876,0.300782945660606,0.600253938974946,0.102500483182611,0.20478533006876,0.230983991454385,0.455265905751608,0.0855575726357453,0.16857593408254,0.162845356804158,0.316960907679467,0.0688429137978234,0.133795209129344,0.162845356804158,0.316960907679467,0.0688429137978234,0.133795209129344,0.0542300527210878,0.105275409229705,0.030065958856945,0.0583599385330442,0.0542300527210878,0.105275409229705,0.030065958856945,0.0583599385330442,0.0322242637504931,0.0623522790698003,0.0192105608895812,0.0372088456485213,0.0102184747798983,0.019429148909896,0.00835516292221742,0.0160577527639985,0.0102184747798983,0.019429148909896,0.00835516292221742,0.0160577527639985
6,0.154637917864428,0.315606780244979,0.282395943058617,0.574710668498231,0.417829831865885,0.855294571619115,0.176162800275948,0.360590983721632,0.417829831865885,0.855294571619115,0.176162800275948,0.360590983721632,1.48271459502857,3.02783365544114,0.719483340343547,1.47085175051606,2.43106567981251,4.9544040570767,1.04265939114113,2.12889517655336,2.43106567981251,4.9544040570767,1.04265939114113,2.12889517655336,2.20748112686949,4.49734266962282,1.00640076584051,2.05365933659386,2.20748112686949,4.49734266962282,1.00640076584051,2.05365933659386,2.3393046765307,4.76628087676014,1.11016149201717,2.26587490803366,2.47114321706314,5.03521637075849,1.2145216944715,2.47928818224453,2.47114321706314,5.03521637075849,1.2145216944715,2.47928818224453,2.35049707702895,4.77400454277875,1.37352274295666,2.79226390330153,2.35049707702895,4.77400454277875,1.37352274295666,2.79226390330153,2.18337124714806,4.43383112919635,1.33646559120018,2.71594649418161,2.01534436668812,4.091993293989,1.29913196903231,2.63909655307969,2.01534436668812,4.091993293989,1.29913196903231,2.63909655307969,2.04064388052063,4.1394423167898,1.31132255200223,2.66194550838863,2.04064388052063,4.1394423167898,1.31132255200223,2.66194550838863,1.57108855959904,3.19405959088761,0.77842876490002,1.58569600212573,1.13980820092151,2.32241831095808,0.278542711499494,0.5693930429876,1.13980820092151,2.32241831095808,0.278542711499494,0.5693930429876,1.02483037485225,2.08531554002891,0.257327174073692,0.525577432465175,1.02483037485225,2.08531554002891,0.257327174073692,0.525577432465175,0.902736176757593,1.83487423235309,0.228477375799691,0.46624455570948,0.780059520857631,1.58375026745812,0.199615253522258,0.407002827317431,0.780059520857631,1.58375026745812,0.199615253522258,0.407002827317431,0.574353457012005,1.16207855226844,0.15112190190412,0.306757827673708,0.574353457012005,1.16207855226844,0.15112190190412,0.306757827673708,0.498821257883609,1.00595958559177,0.137058091683843,0.277432560476072,0.424705816882655,0.853678900384903,0.123192290146971,0.248687342595042,0.424705816882655,0.853678900384903,0.123192290146971,0.248687342595042,0.295776827078022,0.588125955358235,0.101138873329817,0.201484242502044,0.295776827078022,0.588125955358235,0.101138873329817,0.201484242502044,0.226494208881749,0.44345904593508,0.0842599141796357,0.164955649233486,0.159226137089106,0.306940473052107,0.0676690687739404,0.130208184182853,0.159226137089106,0.306940473052107,0.0676690687739404,0.130208184182853,0.0530273605151606,0.101933407124084,0.029552770972313,0.0567934176675733,0.0530273605151606,0.101933407124084,0.029552770972313,0.0567934176675733,0.0315108342446094,0.0603738373497483,0.0188827379032602,0.0362129399422167,0.00999430797405818,0.0188142675754127,0.00821270483420729,0.0156324622168601,0.00999430797405818,0.0188142675754127,0.00821270483420729,0.0156324622168601
7,0.153761676146222,0.314416714246512,0.280995268454825,0.572681779857559,0.421903503570555,0.865068428943142,0.181706684171057,0.372694973021816,0.421903503570555,0.865068428943142,0.181706684171057,0.372694973021816,1.47788919743506,3.02297227648716,0.721981355018992,1.47886859573952,2.41690971271055,4.93235294748983,1.04243475246175,2.13227686012099,2.41690971271055,4.93235294748983,1.04243475246175,2.13227686012099,2.20726732584664,4.50286967337123,1.00673118588906,2.05791201225281,2.20726732584664,4.50286967337123,1.00673118588906,2.05791201225281,2.33498931028586,4.76394586649533,1.10785517506959,2.26518429009417,2.46272861237906,5.02501869413903,1.20966272135283,2.47382426766826,2.46272861237906,5.02501869413903,1.20966272135283,2.47382426766826,2.34091378905693,4.75911132965286,1.36832956998046,2.78487914767205,2.34091378905693,4.75911132965286,1.36832956998046,2.78487914767205,2.17567601970794,4.42222643988397,1.33186720914026,2.70957986788255,2.00941018313013,4.08344766488712,1.29509014138773,2.63367514500901,2.00941018313013,4.08344766488712,1.29509014138773,2.63367514500901,2.03388151262039,4.12854470785367,1.30718251123215,2.65599410210884,2.03388151262039,4.12854470785367,1.30718251123215,2.65599410210884,1.56521354459969,3.18556700051115,0.775437359578453,1.58199504882836,1.13500955115621,2.3160872417955,0.277267479576996,0.567982095143733,1.13500955115621,2.3160872417955,0.277267479576996,0.567982095143733,1.01855763364855,2.07498285746294,0.25596290744201,0.523766121987343,1.01855763364855,2.07498285746294,0.25596290744201,0.523766121987343,0.897071434338379,1.82513372709628,0.227190618144351,0.464396245296344,0.774923930143717,1.57453769840345,0.198405730460138,0.405139827124437,0.774923930143717,1.57453769840345,0.198405730460138,0.405139827124437,0.570206712412384,1.15372741690316,0.14994293611722,0.304599792179493,0.570206712412384,1.15372741690316,0.14994293611722,0.304599792179493,0.494386095980992,0.996419135639118,0.135809579487236,0.274942794988797,0.420212038213066,0.84360801071364,0.121907166239487,0.245969586414708,0.420212038213066,0.84360801071364,0.121907166239487,0.245969586414708,0.290944309408073,0.576431510519343,0.0998174056438308,0.198282250996206,0.290944309408073,0.576431510519343,0.0998174056438308,0.198282250996206,0.222165019922932,0.432113735317596,0.0829989720119341,0.161450072540721,0.155741858349775,0.297353887516992,0.0665278441317072,0.12674607389751,0.155741858349775,0.297353887516992,0.0665278441317072,0.12674607389751,0.0518696660891988,0.0987355482796396,0.0290538129331265,0.0552813792964179,0.0518696660891988,0.0987355482796396,0.0290538129331265,0.0552813792964179,0.0308241777401246,0.0584807234453844,0.0185640129634853,0.0352517697327612,0.00977868939105041,0.0182258986111292,0.00807421299384421,0.0152221601691046,0.00977868939105041,0.0182258986111292,0.00807421299384421,0.0152221601691046
8,0.152942402570594,0.313335234816791,0.279655804841411,0.570766629588655,0.42644276190148,0.875782090939555,0.187450356100255,0.385219803222996,0.42644276190148,0.875782090939555,0.187450356100255,0.385219803222996,1.474548975413,3.02102252467375,0.724960247278353,1.48783367445422,2.40525973590894,4.91520511112848,1.04287988262961,2.1369600284596,2.40525973590894,4.91520511112848,1.04287988262961,2.1369600284596,2.20819789945525,4.51060399825948,1.00763531669414,2.06327561509583,2.20819789945525,4.51060399825948,1.00763531669414,2.06327561509583,2.33180606730654,4.7637790953961,1.10610737185319,2.26556094009848,2.45543397675508,5.01695078339548,1.20534194644008,2.46937448974526,2.45543397675508,5.01695078339548,1.20534194644008,2.46937448974526,2.33221997496337,4.74594702290116,1.36365128064857,2.77849748135026,2.33221997496337,4.74594702290116,1.36365128064857,2.77849748135026,2.16877816914128,4.41217601825704,1.32773610707471,2.70412347866487,2.00418781693382,4.0762937226954,1.29147005902949,2.62907505809015,2.00418781693382,4.0762937226954,1.29147005902949,2.62907505809015,2.02776207936526,4.11890070680109,1.30343174230585,2.65079954849546,2.02776207936526,4.11890070680109,1.30343174230585,2.65079954849546,1.55981204736763,3.1779795901667,0.772666123827105,1.57871060043333,1.13053792104372,2.31036670947689,0.276066820783682,0.566707377038709,1.13053792104372,2.31036670947689,0.276066820783682,0.566707377038709,1.01254657584337,2.0651371685266,0.254646772729631,0.522039069392772,1.01254657584337,2.0651371685266,0.254646772729631,0.522039069392772,0.891612548998695,1.81577776759635,0.225944266529566,0.462618783035748,0.769942302296495,1.56561421321714,0.197229043247572,0.40333450687652,0.769942302296495,1.56561421321714,0.197229043247572,0.40333450687652,0.566168433728191,1.14559503312021,0.148797501636405,0.302505149964213,0.566168433728191,1.14559503312021,0.148797501636405,0.302505149964213,0.490074350275479,0.9871415301066,0.134597206180607,0.272525090739809,0.415850533703258,0.833831423728295,0.120660065886383,0.243331431955434,0.415850533703258,0.833831423728295,0.120660065886383,0.243331431955434,0.286284887588222,0.565164326856371,0.0985359574372029,0.195178010099495,0.286284887588222,0.565164326856371,0.0985359574372029,0.195178010099495,0.217994919891455,0.421217915824784,0.0817744299319225,0.15805644284491,0.152390486271165,0.288185697191452,0.0654188108951256,0.123404931646404,0.152390486271165,0.288185697191452,0.0654188108951256,0.123404931646404,0.0507562305161334,0.0956770340704815,0.0285689105997512,0.0538221476817928,0.0507562305161334,0.0956770340704815,0.0285689105997512,0.0538221476817928,0.0301638230936799,0.0566700976175316,0.018254271737439,0.0343242037760069,0.00957141567122631,0.0176631611645816,0.00793963287512687,0.0148262598702211,0.00957141567122631,0.0176631611645816,0.00793963287512687,0.0148262598702211
9,0.152176178820708,0.312354824045698,0.27837356240283,0.568957717436901,0.43128125814202,0.887100964248567,0.19327433923993,0.39791999266645,0.43128125814202,0.887100964248567,0.19327433923993,0.39791999266645,1.47239691156882,3.02139413580345,0.728252548364828,1.49740740311657,2.39569271991389,4.90212502787532,1.04380319778573,2.14256028555844,2.39569271991389,4.90212502787532,1.04380319778573,2.14256028555844,2.20991484959857,4.51983213748617,1.00893060522676,2.0693843474407,2.20991484959857,4.51983213748617,1.00893060522676,2.0693843474407,2.32944376818272,4.76516024613912,1.10476838152125,2.26670520655819,2.44899493817746,5.01048546974336,1.20144253957202,2.4657053231186,2.44899493817746,5.01048546974336,1.20144253957202,2.4657053231186,2.32423281285467,4.73414028913015,1.3593773994624,2.77289297698822,2.32423281285467,4.73414028913015,1.3593773994624,2.77289297698822,2.16250261437027,4.40332393193844,1.32396960403891,2.69936710145991,1.99950983729478,4.07019082426392,1.28817676988864,2.62510165990833,1.99950983729478,4.07019082426392,1.28817676988864,2.62510165990833,2.02214385902929,4.11022150259032,1.29998439897281,2.64618567304342,2.02214385902929,4.11022150259032,1.29998439897281,2.64618567304342,1.5547855276506,3.17109735519275,0.77007213195157,1.57575525993654,1.12633037732303,2.30512944930623,0.274928497606235,0.565544232592467,1.12633037732303,2.30512944930623,0.274928497606235,0.565544232592467,1.00676781169597,2.05571943496311,0.253374524551247,0.520388037336452,1.00676781169597,2.05571943496311,0.253374524551247,0.520388037336452,0.886340966102439,1.80676926380116,0.22473579439123,0.460907324752671,0.765106902382246,1.55696470956416,0.196084387954028,0.40158543166192,0.765106902382246,1.55696470956416,0.196084387954028,0.40158543166192,0.562236785912508,1.13767729359453,0.147684977387415,0.300472595898354,0.562236785912508,1.13767729359453,0.147684977387415,0.300472595898354,0.485884616480853,0.978122863726558,0.133420483307314,0.270178320205885,0.411620246947914,0.824345211414176,0.119450621289721,0.240771879841047,0.411620246947914,0.824345211414176,0.119450621289721,0.240771879841047,0.281795846566292,0.554313832763911,0.0972939692967605,0.192169364061919,0.281795846566292,0.554313832763911,0.0972939692967605,0.192169364061919,0.213980610093533,0.410756391947345,0.0805856377576591,0.15477144112393,0.149168662255299,0.279418536833968,0.0643412953028103,0.120180481430612,0.149168662255299,0.279418536833968,0.0643412953028103,0.120180481430612,0.0496858914078287,0.0927523206249901,0.0280977792290788,0.0524138887465028,0.0496858914078287,0.0927523206249901,0.0280977792290788,0.0524138887465028,0.0295290567395831,0.0549386784673984,0.0179533300346956,0.0334290298567633,0.00937222207133761,0.0171250363098065,0.00780888084031248,0.0144441709670238,0.00937222207133761,0.0171250363098065,0.00780888084031248,0.0144441709670238
