"block","agegrp","sex","oud","all_types_overdose_cycle52","all_types_overdose_cycle104","all_types_overdose_cycle156"
"No_Treatment","30_31","Male","Active_Noninjection",0.000593992941186215,0.000958530042064492,0.000924745076917946
"No_Treatment","30_31","Male","Active_Injection",0.00357668176859588,0.00577171324503793,0.00556827973511946
"No_Treatment","30_31","Female","Active_Noninjection",0.000472150843253819,0.000534009570806366,0.000672100204966773
"No_Treatment","30_31","Female","Active_Injection",0.00284301916066657,0.00321549662247596,0.00404699851310286
"No_Treatment","32_33","Male","Active_Noninjection",0.000593992941186215,0.000958530042064492,0.000924745076917946
"No_Treatment","32_33","Male","Active_Injection",0.00357668176859588,0.00577171324503793,0.00556827973511946
"No_Treatment","32_33","Female","Active_Noninjection",0.000472150843253819,0.000534009570806366,0.000672100204966773
"No_Treatment","32_33","Female","Active_Injection",0.00284301916066657,0.00321549662247596,0.00404699851310286
"No_Treatment","34_35","Male","Active_Noninjection",0.000593992941186215,0.000958530042064492,0.000924745076917946
"No_Treatment","34_35","Male","Active_Injection",0.00357668176859588,0.00577171324503793,0.00556827973511946
"No_Treatment","34_35","Female","Active_Noninjection",0.000472150843253819,0.000534009570806366,0.000672100204966773
"No_Treatment","34_35","Female","Active_Injection",0.00284301916066657,0.00321549662247596,0.00404699851310286
"No_Treatment","36_37","Male","Active_Noninjection",0.000593992941186215,0.000958530042064492,0.000924745076917946
"No_Treatment","36_37","Male","Active_Injection",0.00357668176859588,0.00577171324503793,0.00556827973511946
"No_Treatment","36_37","Female","Active_Noninjection",0.000472150843253819,0.000534009570806366,0.000672100204966773
"No_Treatment","36_37","Female","Active_Injection",0.00284301916066657,0.00321549662247596,0.00404699851310286
"No_Treatment","38_39","Male","Active_Noninjection",0.000593992941186215,0.000958530042064492,0.000924745076917946
"No_Treatment","38_39","Male","Active_Injection",0.00357668176859588,0.00577171324503793,0.00556827973511946
"No_Treatment","38_39","Female","Active_Noninjection",0.000472150843253819,0.000534009570806366,0.000672100204966773
"No_Treatment","38_39","Female","Active_Injection",0.00284301916066657,0.00321549662247596,0.00404699851310286
"No_Treatment","40_41","Male","Active_Noninjection",0.000394332655829901,0.000516184073715113,0.000797994437460305
"No_Treatment","40_41","Male","Active_Injection",0.00237444306670077,0.00310816179399278,0.00480506073052883
"No_Treatment","40_41","Female","Active_Noninjection",0.000386111997986515,0.000388819196337317,0.000707185358456798
"No_Treatment","40_41","Female","Active_Injection",0.00232494302217904,0.00234124420408525,0.0042582610048516
"No_Treatment","42_43","Male","Active_Noninjection",0.000394332655829901,0.000516184073715113,0.000797994437460305
"No_Treatment","42_43","Male","Active_Injection",0.00237444306670077,0.00310816179399278,0.00480506073052883
"No_Treatment","42_43","Female","Active_Noninjection",0.000386111997986515,0.000388819196337317,0.000707185358456798
"No_Treatment","42_43","Female","Active_Injection",0.00232494302217904,0.00234124420408525,0.0042582610048516
"No_Treatment","44_45","Male","Active_Noninjection",0.000394332655829901,0.000516184073715113,0.000797994437460305
"No_Treatment","44_45","Male","Active_Injection",0.00237444306670077,0.00310816179399278,0.00480506073052883
"No_Treatment","44_45","Female","Active_Noninjection",0.000386111997986515,0.000388819196337317,0.000707185358456798
"No_Treatment","44_45","Female","Active_Injection",0.00232494302217904,0.00234124420408525,0.0042582610048516
"No_Treatment","46_47","Male","Active_Noninjection",0.000394332655829901,0.000516184073715113,0.000797994437460305
"No_Treatment","46_47","Male","Active_Injection",0.00237444306670077,0.00310816179399278,0.00480506073052883
"No_Treatment","46_47","Female","Active_Noninjection",0.000386111997986515,0.000388819196337317,0.000707185358456798
"No_Treatment","46_47","Female","Active_Injection",0.00232494302217904,0.00234124420408525,0.0042582610048516
"No_Treatment","48_49","Male","Active_Noninjection",0.000394332655829901,0.000516184073715113,0.000797994437460305
"No_Treatment","48_49","Male","Active_Injection",0.00237444306670077,0.00310816179399278,0.00480506073052883
"No_Treatment","48_49","Female","Active_Noninjection",0.000386111997986515,0.000388819196337317,0.000707185358456798
"No_Treatment","48_49","Female","Active_Injection",0.00232494302217904,0.00234124420408525,0.0042582610048516
"No_Treatment","50_51","Male","Active_Noninjection",0.000394332655829901,0.000516184073715113,0.000797994437460305
"No_Treatment","50_51","Male","Active_Injection",0.00237444306670077,0.00310816179399278,0.00480506073052883
"No_Treatment","50_51","Female","Active_Noninjection",0.000386111997986515,0.000388819196337317,0.000707185358456798
"No_Treatment","50_51","Female","Active_Injection",0.00232494302217904,0.00234124420408525,0.0042582610048516
"No_Treatment","52_53","Male","Active_Noninjection",0.000394332655829901,0.000516184073715113,0.000797994437460305
"No_Treatment","52_53","Male","Active_Injection",0.00237444306670077,0.00310816179399278,0.00480506073052883
"No_Treatment","52_53","Female","Active_Noninjection",0.000386111997986515,0.000388819196337317,0.000707185358456798
"No_Treatment","52_53","Female","Active_Injection",0.00232494302217904,0.00234124420408525,0.0042582610048516
"No_Treatment","54_55","Male","Active_Noninjection",0.000319188649285898,0.000437308187001469,0.000646250775035892
"No_Treatment","54_55","Male","Active_Injection",0.00192196934253756,0.00263321684695833,0.00389134820423263
"No_Treatment","54_55","Female","Active_Noninjection",0.000325764644543091,0.000360499464257421,0.000433933941346732
"No_Treatment","54_55","Female","Active_Injection",0.00196156618067472,0.00217071916515229,0.00261289909218509
"No_Treatment","56_57","Male","Active_Noninjection",0.000244044642741895,0.000358432300287824,0.00049450711261148
"No_Treatment","56_57","Male","Active_Injection",0.00146949561837435,0.00215827189992389,0.00297763567793644
"No_Treatment","56_57","Female","Active_Noninjection",0.000265417291099666,0.000332179732177524,0.000160682524236666
"No_Treatment","56_57","Female","Active_Injection",0.0015981893391704,0.00200019412621933,0.000967537179518573
"No_Treatment","58_59","Male","Active_Noninjection",0.000244044642741895,0.000358432300287824,0.00049450711261148
"No_Treatment","58_59","Male","Active_Injection",0.00146949561837435,0.00215827189992389,0.00297763567793644
"No_Treatment","58_59","Female","Active_Noninjection",0.000265417291099666,0.000332179732177524,0.000160682524236666
"No_Treatment","58_59","Female","Active_Injection",0.0015981893391704,0.00200019412621933,0.000967537179518573
"No_Treatment","60_61","Male","Active_Noninjection",0.000244044642741895,0.000358432300287824,0.00049450711261148
"No_Treatment","60_61","Male","Active_Injection",0.00146949561837435,0.00215827189992389,0.00297763567793644
"No_Treatment","60_61","Female","Active_Noninjection",0.000265417291099666,0.000332179732177524,0.000160682524236666
"No_Treatment","60_61","Female","Active_Injection",0.0015981893391704,0.00200019412621933,0.000967537179518573
"No_Treatment","62_63","Male","Active_Noninjection",0.000244044642741895,0.000358432300287824,0.00049450711261148
"No_Treatment","62_63","Male","Active_Injection",0.00146949561837435,0.00215827189992389,0.00297763567793644
"No_Treatment","62_63","Female","Active_Noninjection",0.000265417291099666,0.000332179732177524,0.000160682524236666
"No_Treatment","62_63","Female","Active_Injection",0.0015981893391704,0.00200019412621933,0.000967537179518573
"No_Treatment","64_65","Male","Active_Noninjection",0.000244044642741895,0.000358432300287824,0.00049450711261148
"No_Treatment","64_65","Male","Active_Injection",0.00146949561837435,0.00215827189992389,0.00297763567793644
"No_Treatment","64_65","Female","Active_Noninjection",0.000265417291099666,0.000332179732177524,0.000160682524236666
"No_Treatment","64_65","Female","Active_Injection",0.0015981893391704,0.00200019412621933,0.000967537179518573
"No_Treatment","66_67","Male","Active_Noninjection",0.000244044642741895,0.000358432300287824,0.00049450711261148
"No_Treatment","66_67","Male","Active_Injection",0.00146949561837435,0.00215827189992389,0.00297763567793644
"No_Treatment","66_67","Female","Active_Noninjection",0.000265417291099666,0.000332179732177524,0.000160682524236666
"No_Treatment","66_67","Female","Active_Injection",0.0015981893391704,0.00200019412621933,0.000967537179518573
"No_Treatment","68_69","Male","Active_Noninjection",0.000244044642741895,0.000358432300287824,0.00049450711261148
"No_Treatment","68_69","Male","Active_Injection",0.00146949561837435,0.00215827189992389,0.00297763567793644
"No_Treatment","68_69","Female","Active_Noninjection",0.000265417291099666,0.000332179732177524,0.000160682524236666
"No_Treatment","68_69","Female","Active_Injection",0.0015981893391704,0.00200019412621933,0.000967537179518573
"No_Treatment","70_71","Male","Active_Noninjection",0.000244044642741895,0.000358432300287824,0.00049450711261148
"No_Treatment","70_71","Male","Active_Injection",0.00146949561837435,0.00215827189992389,0.00297763567793644
"No_Treatment","70_71","Female","Active_Noninjection",0.000265417291099666,0.000332179732177524,0.000160682524236666
"No_Treatment","70_71","Female","Active_Injection",0.0015981893391704,0.00200019412621933,0.000967537179518573
"No_Treatment","72_73","Male","Active_Noninjection",0.000244044642741895,0.000358432300287824,0.00049450711261148
"No_Treatment","72_73","Male","Active_Injection",0.00146949561837435,0.00215827189992389,0.00297763567793644
"No_Treatment","72_73","Female","Active_Noninjection",0.000265417291099666,0.000332179732177524,0.000160682524236666
"No_Treatment","72_73","Female","Active_Injection",0.0015981893391704,0.00200019412621933,0.000967537179518573
"No_Treatment","74_75","Male","Active_Noninjection",0.000244044642741895,0.000358432300287824,0.00049450711261148
"No_Treatment","74_75","Male","Active_Injection",0.00146949561837435,0.00215827189992389,0.00297763567793644
"No_Treatment","74_75","Female","Active_Noninjection",0.000265417291099666,0.000332179732177524,0.000160682524236666
"No_Treatment","74_75","Female","Active_Injection",0.0015981893391704,0.00200019412621933,0.000967537179518573
"No_Treatment","76_77","Male","Active_Noninjection",0.000244044642741895,0.000358432300287824,0.00049450711261148
"No_Treatment","76_77","Male","Active_Injection",0.00146949561837435,0.00215827189992389,0.00297763567793644
"No_Treatment","76_77","Female","Active_Noninjection",0.000265417291099666,0.000332179732177524,0.000160682524236666
"No_Treatment","76_77","Female","Active_Injection",0.0015981893391704,0.00200019412621933,0.000967537179518573
"No_Treatment","78_79","Male","Active_Noninjection",0.000244044642741895,0.000358432300287824,0.00049450711261148
"No_Treatment","78_79","Male","Active_Injection",0.00146949561837435,0.00215827189992389,0.00297763567793644
"No_Treatment","78_79","Female","Active_Noninjection",0.000265417291099666,0.000332179732177524,0.000160682524236666
"No_Treatment","78_79","Female","Active_Injection",0.0015981893391704,0.00200019412621933,0.000967537179518573
"No_Treatment","80_81","Male","Active_Noninjection",0.000244044642741895,0.000358432300287824,0.00049450711261148
"No_Treatment","80_81","Male","Active_Injection",0.00146949561837435,0.00215827189992389,0.00297763567793644
"No_Treatment","80_81","Female","Active_Noninjection",0.000265417291099666,0.000332179732177524,0.000160682524236666
"No_Treatment","80_81","Female","Active_Injection",0.0015981893391704,0.00200019412621933,0.000967537179518573
"No_Treatment","82_83","Male","Active_Noninjection",0.000244044642741895,0.000358432300287824,0.00049450711261148
"No_Treatment","82_83","Male","Active_Injection",0.00146949561837435,0.00215827189992389,0.00297763567793644
"No_Treatment","82_83","Female","Active_Noninjection",0.000265417291099666,0.000332179732177524,0.000160682524236666
"No_Treatment","82_83","Female","Active_Injection",0.0015981893391704,0.00200019412621933,0.000967537179518573
"No_Treatment","84_85","Male","Active_Noninjection",0.000244044642741895,0.000358432300287824,0.00049450711261148
"No_Treatment","84_85","Male","Active_Injection",0.00146949561837435,0.00215827189992389,0.00297763567793644
"No_Treatment","84_85","Female","Active_Noninjection",0.000265417291099666,0.000332179732177524,0.000160682524236666
"No_Treatment","84_85","Female","Active_Injection",0.0015981893391704,0.00200019412621933,0.000967537179518573
"No_Treatment","86_87","Male","Active_Noninjection",0.000244044642741895,0.000358432300287824,0.00049450711261148
"No_Treatment","86_87","Male","Active_Injection",0.00146949561837435,0.00215827189992389,0.00297763567793644
"No_Treatment","86_87","Female","Active_Noninjection",0.000265417291099666,0.000332179732177524,0.000160682524236666
"No_Treatment","86_87","Female","Active_Injection",0.0015981893391704,0.00200019412621933,0.000967537179518573
"No_Treatment","88_89","Male","Active_Noninjection",0.000244044642741895,0.000358432300287824,0.00049450711261148
"No_Treatment","88_89","Male","Active_Injection",0.00146949561837435,0.00215827189992389,0.00297763567793644
"No_Treatment","88_89","Female","Active_Noninjection",0.000265417291099666,0.000332179732177524,0.000160682524236666
"No_Treatment","88_89","Female","Active_Injection",0.0015981893391704,0.00200019412621933,0.000967537179518573
"No_Treatment","90_91","Male","Active_Noninjection",0.000244044642741895,0.000358432300287824,0.00049450711261148
"No_Treatment","90_91","Male","Active_Injection",0.00146949561837435,0.00215827189992389,0.00297763567793644
"No_Treatment","90_91","Female","Active_Noninjection",0.000265417291099666,0.000332179732177524,0.000160682524236666
"No_Treatment","90_91","Female","Active_Injection",0.0015981893391704,0.00200019412621933,0.000967537179518573
"No_Treatment","92_93","Male","Active_Noninjection",0.000244044642741895,0.000358432300287824,0.00049450711261148
"No_Treatment","92_93","Male","Active_Injection",0.00146949561837435,0.00215827189992389,0.00297763567793644
"No_Treatment","92_93","Female","Active_Noninjection",0.000265417291099666,0.000332179732177524,0.000160682524236666
"No_Treatment","92_93","Female","Active_Injection",0.0015981893391704,0.00200019412621933,0.000967537179518573
"No_Treatment","94_95","Male","Active_Noninjection",0.000244044642741895,0.000358432300287824,0.00049450711261148
"No_Treatment","94_95","Male","Active_Injection",0.00146949561837435,0.00215827189992389,0.00297763567793644
"No_Treatment","94_95","Female","Active_Noninjection",0.000265417291099666,0.000332179732177524,0.000160682524236666
"No_Treatment","94_95","Female","Active_Injection",0.0015981893391704,0.00200019412621933,0.000967537179518573
"No_Treatment","96_97","Male","Active_Noninjection",0.000244044642741895,0.000358432300287824,0.00049450711261148
"No_Treatment","96_97","Male","Active_Injection",0.00146949561837435,0.00215827189992389,0.00297763567793644
"No_Treatment","96_97","Female","Active_Noninjection",0.000265417291099666,0.000332179732177524,0.000160682524236666
"No_Treatment","96_97","Female","Active_Injection",0.0015981893391704,0.00200019412621933,0.000967537179518573
"No_Treatment","98_99","Male","Active_Noninjection",0.000244044642741895,0.000358432300287824,0.00049450711261148
"No_Treatment","98_99","Male","Active_Injection",0.00146949561837435,0.00215827189992389,0.00297763567793644
"No_Treatment","98_99","Female","Active_Noninjection",0.000265417291099666,0.000332179732177524,0.000160682524236666
"No_Treatment","98_99","Female","Active_Injection",0.0015981893391704,0.00200019412621933,0.000967537179518573
"Buprenorphine","10_11","Male","Active_Noninjection",6.65305791062728e-05,0.00024326044125588,8.3748578478669e-05
"Buprenorphine","10_11","Male","Active_Injection",0.000400608648426568,0.00146477361081591,0.000504285477184772
"Buprenorphine","10_11","Female","Active_Noninjection",9.62953927581035e-05,0.000272224933019909,0.000247900985292996
"Buprenorphine","10_11","Female","Active_Injection",0.000579835132366859,0.00163918101946653,0.00149271628168464
"Buprenorphine","12_13","Male","Active_Noninjection",6.65305791062728e-05,0.00024326044125588,8.3748578478669e-05
"Buprenorphine","12_13","Male","Active_Injection",0.000400608648426568,0.00146477361081591,0.000504285477184772
"Buprenorphine","12_13","Female","Active_Noninjection",9.62953927581035e-05,0.000272224933019909,0.000247900985292996
"Buprenorphine","12_13","Female","Active_Injection",0.000579835132366859,0.00163918101946653,0.00149271628168464
"Buprenorphine","14_15","Male","Active_Noninjection",6.65305791062728e-05,0.00024326044125588,8.3748578478669e-05
"Buprenorphine","14_15","Male","Active_Injection",0.000400608648426568,0.00146477361081591,0.000504285477184772
"Buprenorphine","14_15","Female","Active_Noninjection",9.62953927581035e-05,0.000272224933019909,0.000247900985292996
"Buprenorphine","14_15","Female","Active_Injection",0.000579835132366859,0.00163918101946653,0.00149271628168464
"Buprenorphine","16_17","Male","Active_Noninjection",6.65305791062728e-05,0.00024326044125588,8.3748578478669e-05
"Buprenorphine","16_17","Male","Active_Injection",0.000400608648426568,0.00146477361081591,0.000504285477184772
"Buprenorphine","16_17","Female","Active_Noninjection",9.62953927581035e-05,0.000272224933019909,0.000247900985292996
"Buprenorphine","16_17","Female","Active_Injection",0.000579835132366859,0.00163918101946653,0.00149271628168464
"Buprenorphine","18_19","Male","Active_Noninjection",6.65305791062728e-05,0.00024326044125588,8.3748578478669e-05
"Buprenorphine","18_19","Male","Active_Injection",0.000400608648426568,0.00146477361081591,0.000504285477184772
"Buprenorphine","18_19","Female","Active_Noninjection",9.62953927581035e-05,0.000272224933019909,0.000247900985292996
"Buprenorphine","18_19","Female","Active_Injection",0.000579835132366859,0.00163918101946653,0.00149271628168464
"Buprenorphine","20_21","Male","Active_Noninjection",0.000819564929902468,0.000578293905180757,0.000477482303138989
"Buprenorphine","20_21","Male","Active_Injection",0.00493494575391555,0.00348215125826166,0.00287512212696312
"Buprenorphine","20_21","Female","Active_Noninjection",0.000924302920197377,0.000706112923532453,0.00046163920253062
"Buprenorphine","20_21","Female","Active_Injection",0.00556561732320904,0.00425180342231831,0.0027797241429554
"Buprenorphine","22_23","Male","Active_Noninjection",0.000819564929902468,0.000578293905180757,0.000477482303138989
"Buprenorphine","22_23","Male","Active_Injection",0.00493494575391555,0.00348215125826166,0.00287512212696312
"Buprenorphine","22_23","Female","Active_Noninjection",0.000924302920197377,0.000706112923532453,0.00046163920253062
"Buprenorphine","22_23","Female","Active_Injection",0.00556561732320904,0.00425180342231831,0.0027797241429554
"Buprenorphine","24_25","Male","Active_Noninjection",0.000548789531212927,0.000513463505586773,0.000455151299349362
"Buprenorphine","24_25","Male","Active_Injection",0.00330449299139097,0.00309178010702286,0.00274065774432366
"Buprenorphine","24_25","Female","Active_Noninjection",0.00057264486667458,0.000478026135050926,0.000388105439611703
"Buprenorphine","24_25","Female","Active_Injection",0.00344813601728121,0.00287839676804004,0.00233694637411001
"Buprenorphine","26_27","Male","Active_Noninjection",0.000278014132523385,0.000448633105992789,0.000432820295559735
"Buprenorphine","26_27","Male","Active_Injection",0.00167404022886639,0.00270140895578405,0.00260619336168419
"Buprenorphine","26_27","Female","Active_Noninjection",0.000220986813151782,0.000249939346569398,0.000314571676692786
"Buprenorphine","26_27","Female","Active_Injection",0.00133065471135337,0.00150499011376177,0.00189416860526462
"Buprenorphine","28_29","Male","Active_Noninjection",0.000278014132523385,0.000448633105992789,0.000432820295559735
"Buprenorphine","28_29","Male","Active_Injection",0.00167404022886639,0.00270140895578405,0.00260619336168419
"Buprenorphine","28_29","Female","Active_Noninjection",0.000220986813151782,0.000249939346569398,0.000314571676692786
"Buprenorphine","28_29","Female","Active_Injection",0.00133065471135337,0.00150499011376177,0.00189416860526462
"Buprenorphine","30_31","Male","Active_Noninjection",0.000278014132523385,0.000448633105992789,0.000432820295559735
"Buprenorphine","30_31","Male","Active_Injection",0.00167404022886639,0.00270140895578405,0.00260619336168419
"Buprenorphine","30_31","Female","Active_Noninjection",0.000220986813151782,0.000249939346569398,0.000314571676692786
"Buprenorphine","30_31","Female","Active_Injection",0.00133065471135337,0.00150499011376177,0.00189416860526462
"Buprenorphine","32_33","Male","Active_Noninjection",0.000278014132523385,0.000448633105992789,0.000432820295559735
"Buprenorphine","32_33","Male","Active_Injection",0.00167404022886639,0.00270140895578405,0.00260619336168419
"Buprenorphine","32_33","Female","Active_Noninjection",0.000220986813151782,0.000249939346569398,0.000314571676692786
"Buprenorphine","32_33","Female","Active_Injection",0.00133065471135337,0.00150499011376177,0.00189416860526462
"Buprenorphine","34_35","Male","Active_Noninjection",0.000278014132523385,0.000448633105992789,0.000432820295559735
"Buprenorphine","34_35","Male","Active_Injection",0.00167404022886639,0.00270140895578405,0.00260619336168419
"Buprenorphine","34_35","Female","Active_Noninjection",0.000220986813151782,0.000249939346569398,0.000314571676692786
"Buprenorphine","34_35","Female","Active_Injection",0.00133065471135337,0.00150499011376177,0.00189416860526462
"Buprenorphine","36_37","Male","Active_Noninjection",0.000278014132523385,0.000448633105992789,0.000432820295559735
"Buprenorphine","36_37","Male","Active_Injection",0.00167404022886639,0.00270140895578405,0.00260619336168419
"Buprenorphine","36_37","Female","Active_Noninjection",0.000220986813151782,0.000249939346569398,0.000314571676692786
"Buprenorphine","36_37","Female","Active_Injection",0.00133065471135337,0.00150499011376177,0.00189416860526462
"Buprenorphine","38_39","Male","Active_Noninjection",0.000278014132523385,0.000448633105992789,0.000432820295559735
"Buprenorphine","38_39","Male","Active_Injection",0.00167404022886639,0.00270140895578405,0.00260619336168419
"Buprenorphine","38_39","Female","Active_Noninjection",0.000220986813151782,0.000249939346569398,0.000314571676692786
"Buprenorphine","38_39","Female","Active_Injection",0.00133065471135337,0.00150499011376177,0.00189416860526462
"Buprenorphine","40_41","Male","Active_Noninjection",0.000184564569096157,0.000241596250604779,0.00037349556856007
"Buprenorphine","40_41","Male","Active_Injection",0.00111134103394679,0.0014547528177247,0.00224897418486555
"Buprenorphine","40_41","Female","Active_Noninjection",0.0001807169491993,0.000181984033955499,0.000330993030947434
"Buprenorphine","40_41","Female","Active_Injection",0.00108817289341284,0.00109580254459642,0.00199304849811479
"Buprenorphine","42_43","Male","Active_Noninjection",0.000184564569096157,0.000241596250604779,0.00037349556856007
"Buprenorphine","42_43","Male","Active_Injection",0.00111134103394679,0.0014547528177247,0.00224897418486555
"Buprenorphine","42_43","Female","Active_Noninjection",0.0001807169491993,0.000181984033955499,0.000330993030947434
"Buprenorphine","42_43","Female","Active_Injection",0.00108817289341284,0.00109580254459642,0.00199304849811479
"Buprenorphine","44_45","Male","Active_Noninjection",0.000184564569096157,0.000241596250604779,0.00037349556856007
"Buprenorphine","44_45","Male","Active_Injection",0.00111134103394679,0.0014547528177247,0.00224897418486555
"Buprenorphine","44_45","Female","Active_Noninjection",0.0001807169491993,0.000181984033955499,0.000330993030947434
"Buprenorphine","44_45","Female","Active_Injection",0.00108817289341284,0.00109580254459642,0.00199304849811479
"Buprenorphine","46_47","Male","Active_Noninjection",0.000184564569096157,0.000241596250604779,0.00037349556856007
"Buprenorphine","46_47","Male","Active_Injection",0.00111134103394679,0.0014547528177247,0.00224897418486555
"Buprenorphine","46_47","Female","Active_Noninjection",0.0001807169491993,0.000181984033955499,0.000330993030947434
"Buprenorphine","46_47","Female","Active_Injection",0.00108817289341284,0.00109580254459642,0.00199304849811479
"Buprenorphine","48_49","Male","Active_Noninjection",0.000184564569096157,0.000241596250604779,0.00037349556856007
"Buprenorphine","48_49","Male","Active_Injection",0.00111134103394679,0.0014547528177247,0.00224897418486555
"Buprenorphine","48_49","Female","Active_Noninjection",0.0001807169491993,0.000181984033955499,0.000330993030947434
"Buprenorphine","48_49","Female","Active_Injection",0.00108817289341284,0.00109580254459642,0.00199304849811479
"Buprenorphine","50_51","Male","Active_Noninjection",0.000184564569096157,0.000241596250604779,0.00037349556856007
"Buprenorphine","50_51","Male","Active_Injection",0.00111134103394679,0.0014547528177247,0.00224897418486555
"Buprenorphine","50_51","Female","Active_Noninjection",0.0001807169491993,0.000181984033955499,0.000330993030947434
"Buprenorphine","50_51","Female","Active_Injection",0.00108817289341284,0.00109580254459642,0.00199304849811479
"Buprenorphine","52_53","Male","Active_Noninjection",0.000184564569096157,0.000241596250604779,0.00037349556856007
"Buprenorphine","52_53","Male","Active_Injection",0.00111134103394679,0.0014547528177247,0.00224897418486555
"Buprenorphine","52_53","Female","Active_Noninjection",0.0001807169491993,0.000181984033955499,0.000330993030947434
"Buprenorphine","52_53","Female","Active_Injection",0.00108817289341284,0.00109580254459642,0.00199304849811479
"Buprenorphine","54_55","Male","Active_Noninjection",0.000149393956206477,0.000204678957988616,0.000302473036557254
"Buprenorphine","54_55","Male","Active_Injection",0.000899563955145739,0.00123245824435409,0.00182131759543421
"Buprenorphine","54_55","Female","Active_Noninjection",0.000152471803585026,0.000168729186630606,0.000203099666529783
"Buprenorphine","54_55","Female","Active_Injection",0.000918096971015233,0.00101598952412889,0.00122294866507049
"Buprenorphine","56_57","Male","Active_Noninjection",0.000114223343316798,0.000167761665372453,0.000231450504554439
"Buprenorphine","56_57","Male","Active_Injection",0.000687786876344688,0.00101016367098348,0.00139366100600287
"Buprenorphine","56_57","Female","Active_Noninjection",0.000124226657970751,0.000155474339305714,7.52063021121325e-05
