"block","agegrp","sex","initial_status","to_Active_Noninjection","to_Active_Injection","to_Nonactive_Noninjection","to_Nonactive_Injection"
"No_Treatment","30_31","Female","Active_Injection",0.000894783423253301,0.998048903659665,0,0.00105631291708178
"No_Treatment","30_31","Female","Nonactive_Noninjection",0.00296426477987524,0.000252131645841436,0.996783603574283,0
"No_Treatment","30_31","Female","Nonactive_Injection",0.000250075637227517,0.00381573325042702,0,0.995934191112345
"No_Treatment","32_33","Male","Active_Noninjection",0.998516629836762,0.00104676473557855,0.000436605427659518,0
"No_Treatment","32_33","Male","Active_Injection",0.000894783423253301,0.998048903659665,0,0.00105631291708178
"No_Treatment","32_33","Male","Nonactive_Noninjection",0.00296426477987524,0.000252131645841436,0.996783603574283,0
"No_Treatment","32_33","Male","Nonactive_Injection",0.000250075637227517,0.00381573325042702,0,0.995934191112345
"No_Treatment","32_33","Female","Active_Noninjection",0.998516629836762,0.00104676473557855,0.000436605427659518,0
"No_Treatment","32_33","Female","Active_Injection",0.000894783423253301,0.998048903659665,0,0.00105631291708178
"No_Treatment","32_33","Female","Nonactive_Noninjection",0.00296426477987524,0.000252131645841436,0.996783603574283,0
"No_Treatment","32_33","Female","Nonactive_Injection",0.000250075637227517,0.00381573325042702,0,0.995934191112345
"No_Treatment","34_35","Male","Active_Noninjection",0.998516629836762,0.00104676473557855,0.000436605427659518,0
"No_Treatment","34_35","Male","Active_Injection",0.000894783423253301,0.998048903659665,0,0.00105631291708178
"No_Treatment","34_35","Male","Nonactive_Noninjection",0.00296426477987524,0.000252131645841436,0.996783603574283,0
"No_Treatment","34_35","Male","Nonactive_Injection",0.000250075637227517,0.00381573325042702,0,0.995934191112345
"No_Treatment","34_35","Female","Active_Noninjection",0.998516629836762,0.00104676473557855,0.000436605427659518,0
"No_Treatment","34_35","Female","Active_Injection",0.000894783423253301,0.998048903659665,0,0.00105631291708178
"No_Treatment","34_35","Female","Nonactive_Noninjection",0.00296426477987524,0.000252131645841436,0.996783603574283,0
"No_Treatment","34_35","Female","Nonactive_Injection",0.000250075637227517,0.00381573325042702,0,0.995934191112345
"No_Treatment","36_37","Male","Active_Noninjection",0.998516629836762,0.00104676473557855,0.000436605427659518,0
"No_Treatment","36_37","Male","Active_Injection",0.000894783423253301,0.998048903659665,0,0.00105631291708178
"No_Treatment","36_37","Male","Nonactive_Noninjection",0.00296426477987524,0.000252131645841436,0.996783603574283,0
"No_Treatment","36_37","Male","Nonactive_Injection",0.000250075637227517,0.00381573325042702,0,0.995934191112345
"No_Treatment","36_37","Female","Active_Noninjection",0.998516629836762,0.00104676473557855,0.000436605427659518,0
"No_Treatment","36_37","Female","Active_Injection",0.000894783423253301,0.998048903659665,0,0.00105631291708178
"No_Treatment","36_37","Female","Nonactive_Noninjection",0.00296426477987524,0.000252131645841436,0.996783603574283,0
"No_Treatment","36_37","Female","Nonactive_Injection",0.000250075637227517,0.00381573325042702,0,0.995934191112345
"No_Treatment","38_39","Male","Active_Noninjection",0.998516629836762,0.00104676473557855,0.000436605427659518,0
"No_Treatment","38_39","Male","Active_Injection",0.000894783423253301,0.998048903659665,0,0.00105631291708178
"No_Treatment","38_39","Male","Nonactive_Noninjection",0.00296426477987524,0.000252131645841436,0.996783603574283,0
"No_Treatment","38_39","Male","Nonactive_Injection",0.000250075637227517,0.00381573325042702,0,0.995934191112345
"No_Treatment","38_39","Female","Active_Noninjection",0.998516629836762,0.00104676473557855,0.000436605427659518,0
"No_Treatment","38_39","Female","Active_Injection",0.000894783423253301,0.998048903659665,0,0.00105631291708178
"No_Treatment","38_39","Female","Nonactive_Noninjection",0.00296426477987524,0.000252131645841436,0.996783603574283,0
"No_Treatment","38_39","Female","Nonactive_Injection",0.000250075637227517,0.00381573325042702,0,0.995934191112345
"No_Treatment","40_41","Male","Active_Noninjection",0.998942832628238,0.000664774007023951,0.000392393364738264,0
"No_Treatment","40_41","Male","Active_Injection",0.000507107330618424,0.998829881200992,0,0.000663011468389953
"No_Treatment","40_41","Male","Nonactive_Noninjection",0.00249599822301284,7.56046881412804e-05,0.997428397088846,0
"No_Treatment","40_41","Male","Nonactive_Injection",0.000118540845962278,0.0029197448243345,0,0.996961714329703
"No_Treatment","40_41","Female","Active_Noninjection",0.998942832628238,0.000664774007023951,0.000392393364738264,0
"No_Treatment","40_41","Female","Active_Injection",0.000507107330618424,0.998829881200992,0,0.000663011468389953
"No_Treatment","40_41","Female","Nonactive_Noninjection",0.00249599822301284,7.56046881412804e-05,0.997428397088846,0
"No_Treatment","40_41","Female","Nonactive_Injection",0.000118540845962278,0.0029197448243345,0,0.996961714329703
"No_Treatment","42_43","Male","Active_Noninjection",0.998942832628238,0.000664774007023951,0.000392393364738264,0
"No_Treatment","42_43","Male","Active_Injection",0.000507107330618424,0.998829881200992,0,0.000663011468389953
"No_Treatment","42_43","Male","Nonactive_Noninjection",0.00249599822301284,7.56046881412804e-05,0.997428397088846,0
"No_Treatment","42_43","Male","Nonactive_Injection",0.000118540845962278,0.0029197448243345,0,0.996961714329703
"No_Treatment","42_43","Female","Active_Noninjection",0.998942832628238,0.000664774007023951,0.000392393364738264,0
"No_Treatment","42_43","Female","Active_Injection",0.000507107330618424,0.998829881200992,0,0.000663011468389953
"No_Treatment","42_43","Female","Nonactive_Noninjection",0.00249599822301284,7.56046881412804e-05,0.997428397088846,0
"No_Treatment","42_43","Female","Nonactive_Injection",0.000118540845962278,0.0029197448243345,0,0.996961714329703
"No_Treatment","44_45","Male","Active_Noninjection",0.998942832628238,0.000664774007023951,0.000392393364738264,0
"No_Treatment","44_45","Male","Active_Injection",0.000507107330618424,0.998829881200992,0,0.000663011468389953
"No_Treatment","44_45","Male","Nonactive_Noninjection",0.00249599822301284,7.56046881412804e-05,0.997428397088846,0
"No_Treatment","44_45","Male","Nonactive_Injection",0.000118540845962278,0.0029197448243345,0,0.996961714329703
"No_Treatment","44_45","Female","Active_Noninjection",0.998942832628238,0.000664774007023951,0.000392393364738264,0
"No_Treatment","44_45","Female","Active_Injection",0.000507107330618424,0.998829881200992,0,0.000663011468389953
"No_Treatment","44_45","Female","Nonactive_Noninjection",0.00249599822301284,7.56046881412804e-05,0.997428397088846,0
"No_Treatment","44_45","Female","Nonactive_Injection",0.000118540845962278,0.0029197448243345,0,0.996961714329703
"No_Treatment","46_47","Male","Active_Noninjection",0.998942832628238,0.000664774007023951,0.000392393364738264,0
"No_Treatment","46_47","Male","Active_Injection",0.000507107330618424,0.998829881200992,0,0.000663011468389953
"No_Treatment","46_47","Male","Nonactive_Noninjection",0.00249599822301284,7.56046881412804e-05,0.997428397088846,0
"No_Treatment","46_47","Male","Nonactive_Injection",0.000118540845962278,0.0029197448243345,0,0.996961714329703
"No_Treatment","46_47","Female","Active_Noninjection",0.998942832628238,0.000664774007023951,0.000392393364738264,0
"No_Treatment","46_47","Female","Active_Injection",0.000507107330618424,0.998829881200992,0,0.000663011468389953
"No_Treatment","46_47","Female","Nonactive_Noninjection",0.00249599822301284,7.56046881412804e-05,0.997428397088846,0
"No_Treatment","46_47","Female","Nonactive_Injection",0.000118540845962278,0.0029197448243345,0,0.996961714329703
"No_Treatment","48_49","Male","Active_Noninjection",0.998942832628238,0.000664774007023951,0.000392393364738264,0
"No_Treatment","48_49","Male","Active_Injection",0.000507107330618424,0.998829881200992,0,0.000663011468389953
"No_Treatment","48_49","Male","Nonactive_Noninjection",0.00249599822301284,7.56046881412804e-05,0.997428397088846,0
"No_Treatment","48_49","Male","Nonactive_Injection",0.000118540845962278,0.0029197448243345,0,0.996961714329703
"No_Treatment","48_49","Female","Active_Noninjection",0.998942832628238,0.000664774007023951,0.000392393364738264,0
"No_Treatment","48_49","Female","Active_Injection",0.000507107330618424,0.998829881200992,0,0.000663011468389953
"No_Treatment","48_49","Female","Nonactive_Noninjection",0.00249599822301284,7.56046881412804e-05,0.997428397088846,0
"No_Treatment","48_49","Female","Nonactive_Injection",0.000118540845962278,0.0029197448243345,0,0.996961714329703
"No_Treatment","50_51","Male","Active_Noninjection",0.998942832628238,0.000664774007023951,0.000392393364738264,0
"No_Treatment","50_51","Male","Active_Injection",0.000507107330618424,0.998829881200992,0,0.000663011468389953
"No_Treatment","50_51","Male","Nonactive_Noninjection",0.00249599822301284,7.56046881412804e-05,0.997428397088846,0
"No_Treatment","50_51","Male","Nonactive_Injection",0.000118540845962278,0.0029197448243345,0,0.996961714329703
"No_Treatment","50_51","Female","Active_Noninjection",0.998942832628238,0.000664774007023951,0.000392393364738264,0
"No_Treatment","50_51","Female","Active_Injection",0.000507107330618424,0.998829881200992,0,0.000663011468389953
"No_Treatment","50_51","Female","Nonactive_Noninjection",0.00249599822301284,7.56046881412804e-05,0.997428397088846,0
"No_Treatment","50_51","Female","Nonactive_Injection",0.000118540845962278,0.0029197448243345,0,0.996961714329703
"No_Treatment","52_53","Male","Active_Noninjection",0.998942832628238,0.000664774007023951,0.000392393364738264,0
"No_Treatment","52_53","Male","Active_Injection",0.000507107330618424,0.998829881200992,0,0.000663011468389953
"No_Treatment","52_53","Male","Nonactive_Noninjection",0.00249599822301284,7.56046881412804e-05,0.997428397088846,0
"No_Treatment","52_53","Male","Nonactive_Injection",0.000118540845962278,0.0029197448243345,0,0.996961714329703
"No_Treatment","52_53","Female","Active_Noninjection",0.998942832628238,0.000664774007023951,0.000392393364738264,0
"No_Treatment","52_53","Female","Active_Injection",0.000507107330618424,0.998829881200992,0,0.000663011468389953
"No_Treatment","52_53","Female","Nonactive_Noninjection",0.00249599822301284,7.56046881412804e-05,0.997428397088846,0
"No_Treatment","52_53","Female","Nonactive_Injection",0.000118540845962278,0.0029197448243345,0,0.996961714329703
"No_Treatment","54_55","Male","Active_Noninjection",0.998771126718915,0.000789506253160019,0.000439367027924516,0
"No_Treatment","54_55","Male","Active_Injection",0.000687790704825718,0.998815562468273,0,0.000496646826902166
"No_Treatment","54_55","Male","Nonactive_Noninjection",0.00259121041005247,0.000104137274223729,0.997304652315724,0
"No_Treatment","54_55","Male","Nonactive_Injection",0.000206023289605074,0.00301706656148818,0,0.996776910148907
"No_Treatment","54_55","Female","Active_Noninjection",0.998771126718915,0.000789506253160019,0.000439367027924516,0
"No_Treatment","54_55","Female","Active_Injection",0.000687790704825718,0.998815562468273,0,0.000496646826902166
"No_Treatment","54_55","Female","Nonactive_Noninjection",0.00259121041005247,0.000104137274223729,0.997304652315724,0
"No_Treatment","54_55","Female","Nonactive_Injection",0.000206023289605074,0.00301706656148818,0,0.996776910148907
"No_Treatment","56_57","Male","Active_Noninjection",0.998599420809593,0.000914238499296087,0.000486340691110767,0
"No_Treatment","56_57","Male","Active_Injection",0.000868474079033011,0.998801243735553,0,0.000330282185414378
"No_Treatment","56_57","Male","Nonactive_Noninjection",0.00268642259709209,0.000132669860306178,0.997180907542602,0
"No_Treatment","56_57","Male","Nonactive_Injection",0.00029350573324787,0.00311438829864186,0,0.99659210596811
"No_Treatment","56_57","Female","Active_Noninjection",0.998599420809593,0.000914238499296087,0.000486340691110767,0
"No_Treatment","56_57","Female","Active_Injection",0.000868474079033011,0.998801243735553,0,0.000330282185414378
"No_Treatment","56_57","Female","Nonactive_Noninjection",0.00268642259709209,0.000132669860306178,0.997180907542602,0
"No_Treatment","56_57","Female","Nonactive_Injection",0.00029350573324787,0.00311438829864186,0,0.99659210596811
"No_Treatment","58_59","Male","Active_Noninjection",0.998599420809593,0.000914238499296087,0.000486340691110767,0
"No_Treatment","58_59","Male","Active_Injection",0.000868474079033011,0.998801243735553,0,0.000330282185414378
"No_Treatment","58_59","Male","Nonactive_Noninjection",0.00268642259709209,0.000132669860306178,0.997180907542602,0
"No_Treatment","58_59","Male","Nonactive_Injection",0.00029350573324787,0.00311438829864186,0,0.99659210596811
"No_Treatment","58_59","Female","Active_Noninjection",0.998599420809593,0.000914238499296087,0.000486340691110767,0
"No_Treatment","58_59","Female","Active_Injection",0.000868474079033011,0.998801243735553,0,0.000330282185414378
"No_Treatment","58_59","Female","Nonactive_Noninjection",0.00268642259709209,0.000132669860306178,0.997180907542602,0
"No_Treatment","58_59","Female","Nonactive_Injection",0.00029350573324787,0.00311438829864186,0,0.99659210596811
"No_Treatment","60_61","Male","Active_Noninjection",0.998599420809593,0.000914238499296087,0.000486340691110767,0
"No_Treatment","60_61","Male","Active_Injection",0.000868474079033011,0.998801243735553,0,0.000330282185414378
"No_Treatment","60_61","Male","Nonactive_Noninjection",0.00268642259709209,0.000132669860306178,0.997180907542602,0
"No_Treatment","60_61","Male","Nonactive_Injection",0.00029350573324787,0.00311438829864186,0,0.99659210596811
"No_Treatment","60_61","Female","Active_Noninjection",0.998599420809593,0.000914238499296087,0.000486340691110767,0
"No_Treatment","60_61","Female","Active_Injection",0.000868474079033011,0.998801243735553,0,0.000330282185414378
"No_Treatment","60_61","Female","Nonactive_Noninjection",0.00268642259709209,0.000132669860306178,0.997180907542602,0
"No_Treatment","60_61","Female","Nonactive_Injection",0.00029350573324787,0.00311438829864186,0,0.99659210596811
"No_Treatment","62_63","Male","Active_Noninjection",0.998599420809593,0.000914238499296087,0.000486340691110767,0
"No_Treatment","62_63","Male","Active_Injection",0.000868474079033011,0.998801243735553,0,0.000330282185414378
"No_Treatment","62_63","Male","Nonactive_Noninjection",0.00268642259709209,0.000132669860306178,0.997180907542602,0
"No_Treatment","62_63","Male","Nonactive_Injection",0.00029350573324787,0.00311438829864186,0,0.99659210596811
"No_Treatment","62_63","Female","Active_Noninjection",0.998599420809593,0.000914238499296087,0.000486340691110767,0
"No_Treatment","62_63","Female","Active_Injection",0.000868474079033011,0.998801243735553,0,0.000330282185414378
"No_Treatment","62_63","Female","Nonactive_Noninjection",0.00268642259709209,0.000132669860306178,0.997180907542602,0
"No_Treatment","62_63","Female","Nonactive_Injection",0.00029350573324787,0.00311438829864186,0,0.99659210596811
"No_Treatment","64_65","Male","Active_Noninjection",0.998599420809593,0.000914238499296087,0.000486340691110767,0
"No_Treatment","64_65","Male","Active_Injection",0.000868474079033011,0.998801243735553,0,0.000330282185414378
"No_Treatment","64_65","Male","Nonactive_Noninjection",0.00268642259709209,0.000132669860306178,0.997180907542602,0
"No_Treatment","64_65","Male","Nonactive_Injection",0.00029350573324787,0.00311438829864186,0,0.99659210596811
"No_Treatment","64_65","Female","Active_Noninjection",0.998599420809593,0.000914238499296087,0.000486340691110767,0
"No_Treatment","64_65","Female","Active_Injection",0.000868474079033011,0.998801243735553,0,0.000330282185414378
"No_Treatment","64_65","Female","Nonactive_Noninjection",0.00268642259709209,0.000132669860306178,0.997180907542602,0
"No_Treatment","64_65","Female","Nonactive_Injection",0.00029350573324787,0.00311438829864186,0,0.99659210596811
"No_Treatment","66_67","Male","Active_Noninjection",0.998599420809593,0.000914238499296087,0.000486340691110767,0
"No_Treatment","66_67","Male","Active_Injection",0.000868474079033011,0.998801243735553,0,0.000330282185414378
"No_Treatment","66_67","Male","Nonactive_Noninjection",0.00268642259709209,0.000132669860306178,0.997180907542602,0
"No_Treatment","66_67","Male","Nonactive_Injection",0.00029350573324787,0.00311438829864186,0,0.99659210596811
"No_Treatment","66_67","Female","Active_Noninjection",0.998599420809593,0.000914238499296087,0.000486340691110767,0
"No_Treatment","66_67","Female","Active_Injection",0.000868474079033011,0.998801243735553,0,0.000330282185414378
"No_Treatment","66_67","Female","Nonactive_Noninjection",0.00268642259709209,0.000132669860306178,0.997180907542602,0
"No_Treatment","66_67","Female","Nonactive_Injection",0.00029350573324787,0.00311438829864186,0,0.99659210596811
"No_Treatment","68_69","Male","Active_Noninjection",0.998599420809593,0.000914238499296087,0.000486340691110767,0
"No_Treatment","68_69","Male","Active_Injection",0.000868474079033011,0.998801243735553,0,0.000330282185414378
"No_Treatment","68_69","Male","Nonactive_Noninjection",0.00268642259709209,0.000132669860306178,0.997180907542602,0
"No_Treatment","68_69","Male","Nonactive_Injection",0.00029350573324787,0.00311438829864186,0,0.99659210596811
"No_Treatment","68_69","Female","Active_Noninjection",0.998599420809593,0.000914238499296087,0.000486340691110767,0
"No_Treatment","68_69","Female","Active_Injection",0.000868474079033011,0.998801243735553,0,0.000330282185414378
"No_Treatment","68_69","Female","Nonactive_Noninjection",0.00268642259709209,0.000132669860306178,0.997180907542602,0
"No_Treatment","68_69","Female","Nonactive_Injection",0.00029350573324787,0.00311438829864186,0,0.99659210596811
"No_Treatment","70_71","Male","Active_Noninjection",0.998599420809593,0.000914238499296087,0.000486340691110767,0
"No_Treatment","70_71","Male","Active_Injection",0.000868474079033011,0.998801243735553,0,0.000330282185414378
"No_Treatment","70_71","Male","Nonactive_Noninjection",0.00268642259709209,0.000132669860306178,0.997180907542602,0
"No_Treatment","70_71","Male","Nonactive_Injection",0.00029350573324787,0.00311438829864186,0,0.99659210596811
"No_Treatment","70_71","Female","Active_Noninjection",0.998599420809593,0.000914238499296087,0.000486340691110767,0
"No_Treatment","70_71","Female","Active_Injection",0.000868474079033011,0.998801243735553,0,0.000330282185414378
"No_Treatment","70_71","Female","Nonactive_Noninjection",0.00268642259709209,0.000132669860306178,0.997180907542602,0
"No_Treatment","70_71","Female","Nonactive_Injection",0.00029350573324787,0.00311438829864186,0,0.99659210596811
"No_Treatment","72_73","Male","Active_Noninjection",0.998599420809593,0.000914238499296087,0.000486340691110767,0
"No_Treatment","72_73","Male","Active_Injection",0.000868474079033011,0.998801243735553,0,0.000330282185414378
"No_Treatment","72_73","Male","Nonactive_Noninjection",0.00268642259709209,0.000132669860306178,0.997180907542602,0
"No_Treatment","72_73","Male","Nonactive_Injection",0.00029350573324787,0.00311438829864186,0,0.99659210596811
"No_Treatment","72_73","Female","Active_Noninjection",0.998599420809593,0.000914238499296087,0.000486340691110767,0
"No_Treatment","72_73","Female","Active_Injection",0.000868474079033011,0.998801243735553,0,0.000330282185414378
"No_Treatment","72_73","Female","Nonactive_Noninjection",0.00268642259709209,0.000132669860306178,0.997180907542602,0
"No_Treatment","72_73","Female","Nonactive_Injection",0.00029350573324787,0.00311438829864186,0,0.99659210596811
"No_Treatment","74_75","Male","Active_Noninjection",0.998599420809593,0.000914238499296087,0.000486340691110767,0
"No_Treatment","74_75","Male","Active_Injection",0.000868474079033011,0.998801243735553,0,0.000330282185414378
"No_Treatment","74_75","Male","Nonactive_Noninjection",0.00268642259709209,0.000132669860306178,0.997180907542602,0
"No_Treatment","74_75","Male","Nonactive_Injection",0.00029350573324787,0.00311438829864186,0,0.99659210596811
"No_Treatment","74_75","Female","Active_Noninjection",0.998599420809593,0.000914238499296087,0.000486340691110767,0
"No_Treatment","74_75","Female","Active_Injection",0.000868474079033011,0.998801243735553,0,0.000330282185414378
"No_Treatment","74_75","Female","Nonactive_Noninjection",0.00268642259709209,0.000132669860306178,0.997180907542602,0
