"block","agegrp","sex","initial_status","to_Active_Noninjection","to_Active_Injection","to_Nonactive_Noninjection","to_Nonactive_Injection"
"No_Treatment","44_45","Female","Active_Noninjection",0.998576462978082,0.00102260749577335,0.000400929526144196,0
"No_Treatment","44_45","Female","Active_Injection",0.000972482072083836,0.998425615942729,0,0.000601901985187508
"No_Treatment","44_45","Female","Nonactive_Noninjection",0.00241143076126409,0.000126472600544065,0.997462096638192,0
"No_Treatment","44_45","Female","Nonactive_Injection",0.000211912116687952,0.00311225296774837,0,0.996675834915564
"No_Treatment","46_47","Male","Active_Noninjection",0.998576462978082,0.00102260749577335,0.000400929526144196,0
"No_Treatment","46_47","Male","Active_Injection",0.000972482072083836,0.998425615942729,0,0.000601901985187508
"No_Treatment","46_47","Male","Nonactive_Noninjection",0.00241143076126409,0.000126472600544065,0.997462096638192,0
"No_Treatment","46_47","Male","Nonactive_Injection",0.000211912116687952,0.00311225296774837,0,0.996675834915564
"No_Treatment","46_47","Female","Active_Noninjection",0.998576462978082,0.00102260749577335,0.000400929526144196,0
"No_Treatment","46_47","Female","Active_Injection",0.000972482072083836,0.998425615942729,0,0.000601901985187508
"No_Treatment","46_47","Female","Nonactive_Noninjection",0.00241143076126409,0.000126472600544065,0.997462096638192,0
"No_Treatment","46_47","Female","Nonactive_Injection",0.000211912116687952,0.00311225296774837,0,0.996675834915564
"No_Treatment","48_49","Male","Active_Noninjection",0.998576462978082,0.00102260749577335,0.000400929526144196,0
"No_Treatment","48_49","Male","Active_Injection",0.000972482072083836,0.998425615942729,0,0.000601901985187508
"No_Treatment","48_49","Male","Nonactive_Noninjection",0.00241143076126409,0.000126472600544065,0.997462096638192,0
"No_Treatment","48_49","Male","Nonactive_Injection",0.000211912116687952,0.00311225296774837,0,0.996675834915564
"No_Treatment","48_49","Female","Active_Noninjection",0.998576462978082,0.00102260749577335,0.000400929526144196,0
"No_Treatment","48_49","Female","Active_Injection",0.000972482072083836,0.998425615942729,0,0.000601901985187508
"No_Treatment","48_49","Female","Nonactive_Noninjection",0.00241143076126409,0.000126472600544065,0.997462096638192,0
"No_Treatment","48_49","Female","Nonactive_Injection",0.000211912116687952,0.00311225296774837,0,0.996675834915564
"No_Treatment","50_51","Male","Active_Noninjection",0.998576462978082,0.00102260749577335,0.000400929526144196,0
"No_Treatment","50_51","Male","Active_Injection",0.000972482072083836,0.998425615942729,0,0.000601901985187508
"No_Treatment","50_51","Male","Nonactive_Noninjection",0.00241143076126409,0.000126472600544065,0.997462096638192,0
"No_Treatment","50_51","Male","Nonactive_Injection",0.000211912116687952,0.00311225296774837,0,0.996675834915564
"No_Treatment","50_51","Female","Active_Noninjection",0.998576462978082,0.00102260749577335,0.000400929526144196,0
"No_Treatment","50_51","Female","Active_Injection",0.000972482072083836,0.998425615942729,0,0.000601901985187508
"No_Treatment","50_51","Female","Nonactive_Noninjection",0.00241143076126409,0.000126472600544065,0.997462096638192,0
"No_Treatment","50_51","Female","Nonactive_Injection",0.000211912116687952,0.00311225296774837,0,0.996675834915564
"No_Treatment","52_53","Male","Active_Noninjection",0.998576462978082,0.00102260749577335,0.000400929526144196,0
"No_Treatment","52_53","Male","Active_Injection",0.000972482072083836,0.998425615942729,0,0.000601901985187508
"No_Treatment","52_53","Male","Nonactive_Noninjection",0.00241143076126409,0.000126472600544065,0.997462096638192,0
"No_Treatment","52_53","Male","Nonactive_Injection",0.000211912116687952,0.00311225296774837,0,0.996675834915564
"No_Treatment","52_53","Female","Active_Noninjection",0.998576462978082,0.00102260749577335,0.000400929526144196,0
"No_Treatment","52_53","Female","Active_Injection",0.000972482072083836,0.998425615942729,0,0.000601901985187508
"No_Treatment","52_53","Female","Nonactive_Noninjection",0.00241143076126409,0.000126472600544065,0.997462096638192,0
"No_Treatment","52_53","Female","Nonactive_Injection",0.000211912116687952,0.00311225296774837,0,0.996675834915564
"No_Treatment","54_55","Male","Active_Noninjection",0.998482988712013,0.00114115063999954,0.00037586064798758,0
"No_Treatment","54_55","Male","Active_Injection",0.000876796561280825,0.998337471406775,0,0.000785732031944278
"No_Treatment","54_55","Male","Nonactive_Noninjection",0.00230720613564376,0.00016380359230244,0.997528990272054,0
"No_Treatment","54_55","Male","Nonactive_Injection",0.000181347651995871,0.00347079070196098,0,0.996347861646043
"No_Treatment","54_55","Female","Active_Noninjection",0.998482988712013,0.00114115063999954,0.00037586064798758,0
"No_Treatment","54_55","Female","Active_Injection",0.000876796561280825,0.998337471406775,0,0.000785732031944278
"No_Treatment","54_55","Female","Nonactive_Noninjection",0.00230720613564376,0.00016380359230244,0.997528990272054,0
"No_Treatment","54_55","Female","Nonactive_Injection",0.000181347651995871,0.00347079070196098,0,0.996347861646043
"No_Treatment","56_57","Male","Active_Noninjection",0.998389514445943,0.00125969378422573,0.000350791769830964,0
"No_Treatment","56_57","Male","Active_Injection",0.000781111050477815,0.998249326870821,0,0.000969562078701048
"No_Treatment","56_57","Male","Nonactive_Noninjection",0.00220298151002344,0.000201134584060815,0.997595883905916,0
"No_Treatment","56_57","Male","Nonactive_Injection",0.00015078318730379,0.00382932843617358,0,0.996019888376523
"No_Treatment","56_57","Female","Active_Noninjection",0.998389514445943,0.00125969378422573,0.000350791769830964,0
"No_Treatment","56_57","Female","Active_Injection",0.000781111050477815,0.998249326870821,0,0.000969562078701048
"No_Treatment","56_57","Female","Nonactive_Noninjection",0.00220298151002344,0.000201134584060815,0.997595883905916,0
"No_Treatment","56_57","Female","Nonactive_Injection",0.00015078318730379,0.00382932843617358,0,0.996019888376523
"No_Treatment","58_59","Male","Active_Noninjection",0.998389514445943,0.00125969378422573,0.000350791769830964,0
"No_Treatment","58_59","Male","Active_Injection",0.000781111050477815,0.998249326870821,0,0.000969562078701048
"No_Treatment","58_59","Male","Nonactive_Noninjection",0.00220298151002344,0.000201134584060815,0.997595883905916,0
"No_Treatment","58_59","Male","Nonactive_Injection",0.00015078318730379,0.00382932843617358,0,0.996019888376523
"No_Treatment","58_59","Female","Active_Noninjection",0.998389514445943,0.00125969378422573,0.000350791769830964,0
"No_Treatment","58_59","Female","Active_Injection",0.000781111050477815,0.998249326870821,0,0.000969562078701048
"No_Treatment","58_59","Female","Nonactive_Noninjection",0.00220298151002344,0.000201134584060815,0.997595883905916,0
"No_Treatment","58_59","Female","Nonactive_Injection",0.00015078318730379,0.00382932843617358,0,0.996019888376523
"No_Treatment","60_61","Male","Active_Noninjection",0.998389514445943,0.00125969378422573,0.000350791769830964,0
"No_Treatment","60_61","Male","Active_Injection",0.000781111050477815,0.998249326870821,0,0.000969562078701048
"No_Treatment","60_61","Male","Nonactive_Noninjection",0.00220298151002344,0.000201134584060815,0.997595883905916,0
"No_Treatment","60_61","Male","Nonactive_Injection",0.00015078318730379,0.00382932843617358,0,0.996019888376523
"No_Treatment","60_61","Female","Active_Noninjection",0.998389514445943,0.00125969378422573,0.000350791769830964,0
"No_Treatment","60_61","Female","Active_Injection",0.000781111050477815,0.998249326870821,0,0.000969562078701048
"No_Treatment","60_61","Female","Nonactive_Noninjection",0.00220298151002344,0.000201134584060815,0.997595883905916,0
"No_Treatment","60_61","Female","Nonactive_Injection",0.00015078318730379,0.00382932843617358,0,0.996019888376523
"No_Treatment","62_63","Male","Active_Noninjection",0.998389514445943,0.00125969378422573,0.000350791769830964,0
"No_Treatment","62_63","Male","Active_Injection",0.000781111050477815,0.998249326870821,0,0.000969562078701048
"No_Treatment","62_63","Male","Nonactive_Noninjection",0.00220298151002344,0.000201134584060815,0.997595883905916,0
"No_Treatment","62_63","Male","Nonactive_Injection",0.00015078318730379,0.00382932843617358,0,0.996019888376523
"No_Treatment","62_63","Female","Active_Noninjection",0.998389514445943,0.00125969378422573,0.000350791769830964,0
"No_Treatment","62_63","Female","Active_Injection",0.000781111050477815,0.998249326870821,0,0.000969562078701048
"No_Treatment","62_63","Female","Nonactive_Noninjection",0.00220298151002344,0.000201134584060815,0.997595883905916,0
"No_Treatment","62_63","Female","Nonactive_Injection",0.00015078318730379,0.00382932843617358,0,0.996019888376523
"No_Treatment","64_65","Male","Active_Noninjection",0.998389514445943,0.00125969378422573,0.000350791769830964,0
"No_Treatment","64_65","Male","Active_Injection",0.000781111050477815,0.998249326870821,0,0.000969562078701048
"No_Treatment","64_65","Male","Nonactive_Noninjection",0.00220298151002344,0.000201134584060815,0.997595883905916,0
"No_Treatment","64_65","Male","Nonactive_Injection",0.00015078318730379,0.00382932843617358,0,0.996019888376523
"No_Treatment","64_65","Female","Active_Noninjection",0.998389514445943,0.00125969378422573,0.000350791769830964,0
"No_Treatment","64_65","Female","Active_Injection",0.000781111050477815,0.998249326870821,0,0.000969562078701048
"No_Treatment","64_65","Female","Nonactive_Noninjection",0.00220298151002344,0.000201134584060815,0.997595883905916,0
"No_Treatment","64_65","Female","Nonactive_Injection",0.00015078318730379,0.00382932843617358,0,0.996019888376523
"No_Treatment","66_67","Male","Active_Noninjection",0.998389514445943,0.00125969378422573,0.000350791769830964,0
"No_Treatment","66_67","Male","Active_Injection",0.000781111050477815,0.998249326870821,0,0.000969562078701048
"No_Treatment","66_67","Male","Nonactive_Noninjection",0.00220298151002344,0.000201134584060815,0.997595883905916,0
"No_Treatment","66_67","Male","Nonactive_Injection",0.00015078318730379,0.00382932843617358,0,0.996019888376523
"No_Treatment","66_67","Female","Active_Noninjection",0.998389514445943,0.00125969378422573,0.000350791769830964,0
"No_Treatment","66_67","Female","Active_Injection",0.000781111050477815,0.998249326870821,0,0.000969562078701048
"No_Treatment","66_67","Female","Nonactive_Noninjection",0.00220298151002344,0.000201134584060815,0.997595883905916,0
"No_Treatment","66_67","Female","Nonactive_Injection",0.00015078318730379,0.00382932843617358,0,0.996019888376523
"No_Treatment","68_69","Male","Active_Noninjection",0.998389514445943,0.00125969378422573,0.000350791769830964,0
"No_Treatment","68_69","Male","Active_Injection",0.000781111050477815,0.998249326870821,0,0.000969562078701048
"No_Treatment","68_69","Male","Nonactive_Noninjection",0.00220298151002344,0.000201134584060815,0.997595883905916,0
"No_Treatment","68_69","Male","Nonactive_Injection",0.00015078318730379,0.00382932843617358,0,0.996019888376523
"No_Treatment","68_69","Female","Active_Noninjection",0.998389514445943,0.00125969378422573,0.000350791769830964,0
"No_Treatment","68_69","Female","Active_Injection",0.000781111050477815,0.998249326870821,0,0.000969562078701048
"No_Treatment","68_69","Female","Nonactive_Noninjection",0.00220298151002344,0.000201134584060815,0.997595883905916,0
"No_Treatment","68_69","Female","Nonactive_Injection",0.00015078318730379,0.00382932843617358,0,0.996019888376523
"No_Treatment","70_71","Male","Active_Noninjection",0.998389514445943,0.00125969378422573,0.000350791769830964,0
"No_Treatment","70_71","Male","Active_Injection",0.000781111050477815,0.998249326870821,0,0.000969562078701048
"No_Treatment","70_71","Male","Nonactive_Noninjection",0.00220298151002344,0.000201134584060815,0.997595883905916,0
"No_Treatment","70_71","Male","Nonactive_Injection",0.00015078318730379,0.00382932843617358,0,0.996019888376523
"No_Treatment","70_71","Female","Active_Noninjection",0.998389514445943,0.00125969378422573,0.000350791769830964,0
"No_Treatment","70_71","Female","Active_Injection",0.000781111050477815,0.998249326870821,0,0.000969562078701048
"No_Treatment","70_71","Female","Nonactive_Noninjection",0.00220298151002344,0.000201134584060815,0.997595883905916,0
"No_Treatment","70_71","Female","Nonactive_Injection",0.00015078318730379,0.00382932843617358,0,0.996019888376523
"No_Treatment","72_73","Male","Active_Noninjection",0.998389514445943,0.00125969378422573,0.000350791769830964,0
"No_Treatment","72_73","Male","Active_Injection",0.000781111050477815,0.998249326870821,0,0.000969562078701048
"No_Treatment","72_73","Male","Nonactive_Noninjection",0.00220298151002344,0.000201134584060815,0.997595883905916,0
"No_Treatment","72_73","Male","Nonactive_Injection",0.00015078318730379,0.00382932843617358,0,0.996019888376523
"No_Treatment","72_73","Female","Active_Noninjection",0.998389514445943,0.00125969378422573,0.000350791769830964,0
"No_Treatment","72_73","Female","Active_Injection",0.000781111050477815,0.998249326870821,0,0.000969562078701048
"No_Treatment","72_73","Female","Nonactive_Noninjection",0.00220298151002344,0.000201134584060815,0.997595883905916,0
"No_Treatment","72_73","Female","Nonactive_Injection",0.00015078318730379,0.00382932843617358,0,0.996019888376523
"No_Treatment","74_75","Male","Active_Noninjection",0.998389514445943,0.00125969378422573,0.000350791769830964,0
"No_Treatment","74_75","Male","Active_Injection",0.000781111050477815,0.998249326870821,0,0.000969562078701048
"No_Treatment","74_75","Male","Nonactive_Noninjection",0.00220298151002344,0.000201134584060815,0.997595883905916,0
"No_Treatment","74_75","Male","Nonactive_Injection",0.00015078318730379,0.00382932843617358,0,0.996019888376523
"No_Treatment","74_75","Female","Active_Noninjection",0.998389514445943,0.00125969378422573,0.000350791769830964,0
"No_Treatment","74_75","Female","Active_Injection",0.000781111050477815,0.998249326870821,0,0.000969562078701048
"No_Treatment","74_75","Female","Nonactive_Noninjection",0.00220298151002344,0.000201134584060815,0.997595883905916,0
"No_Treatment","74_75","Female","Nonactive_Injection",0.00015078318730379,0.00382932843617358,0,0.996019888376523
